State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Georgia,Washington,2015,Water,Surface water,1.38
Georgia,Washington,2015,Soil,Chemical,3.16
Georgia,Washington,2015,Air,Groundwater,11.76
Georgia,Washington,2015,Water,Oxygen-depletion,15.78
Georgia,Washington,2015,Soil,Inorganic Fertilizers,16.45
Georgia,Washington,2015,Air,Industrial,19.28
Georgia,Washington,2015,Water,Solid Waste,23.33
Georgia,Washington,2015,Soil,Light,23.39
Georgia,Washington,2015,Air,Thermal,24.6
Georgia,Washington,2015,Water,Surface water,24.63
Georgia,Washington,2015,Soil,Chemical,23.99
Georgia,Washington,2015,Air,Groundwater,26.9
Maryland,Albany,2021,Water,Surface water,-97.0
Maryland,Albany,2021,Soil,Chemical,-96.54
Maryland,Albany,2021,Air,Groundwater,-95.05
Maryland,Albany,2021,Water,Oxygen-depletion,-94.35
Maryland,Albany,2021,Soil,Inorganic Fertilizers,-92.77
Maryland,Albany,2021,Air,Industrial,-89.71
Maryland,Albany,2021,Water,Solid Waste,-87.12
Maryland,Albany,2021,Soil,Light,48.33
Maryland,Albany,2021,Air,Thermal,-78.3
Maryland,Albany,2021,Water,Surface water,52.76
Maryland,Albany,2021,Soil,Chemical,53.01
Maryland,Albany,2021,Air,Groundwater,53.97
Georgia,Columbus,2022,Water,Surface water,-74.59
Georgia,Columbus,2022,Soil,Chemical,56.17
Georgia,Columbus,2022,Air,Groundwater,-71.02
Georgia,Columbus,2022,Water,Oxygen-depletion,-72.66
Georgia,Columbus,2022,Soil,Inorganic Fertilizers,-72.57
Georgia,Columbus,2022,Air,Industrial,-68.68
Georgia,Columbus,2022,Water,Solid Waste,60.07
Georgia,Columbus,2022,Soil,Light,60.18
Georgia,Columbus,2022,Air,Thermal,-63.75
Georgia,Columbus,2022,Water,Surface water,-61.2
Georgia,Columbus,2022,Soil,Chemical,68.54
Georgia,Columbus,2022,Air,Groundwater,-59.87
Maryland,Aberdeen,2015,Water,Surface water,67.58
Maryland,Aberdeen,2015,Soil,Chemical,-61.23
Maryland,Aberdeen,2015,Air,Groundwater,72.79
Maryland,Aberdeen,2015,Water,Oxygen-depletion,73.16
Maryland,Aberdeen,2015,Soil,Inorganic Fertilizers,73.49
Maryland,Aberdeen,2015,Air,Industrial,-43.08
Maryland,Aberdeen,2015,Water,Solid Waste,-41.23
Maryland,Aberdeen,2015,Soil,Light,88.39
Maryland,Aberdeen,2015,Air,Thermal,87.32
Maryland,Aberdeen,2015,Water,Surface water,87.15
Maryland,Aberdeen,2015,Soil,Chemical,88.25
Maryland,Aberdeen,2015,Air,Groundwater,91.06
Georgia,Baltimore,2021,Water,Surface water,-34.61
Georgia,Baltimore,2021,Soil,Chemical,-34.23
Georgia,Baltimore,2021,Air,Groundwater,96.24
Georgia,Baltimore,2021,Water,Oxygen-depletion,-31.29
Georgia,Baltimore,2021,Soil,Inorganic Fertilizers,99.64
Georgia,Baltimore,2021,Air,Industrial,-29.07
Georgia,Baltimore,2021,Water,Solid Waste,99.49
Georgia,Baltimore,2021,Soil,Light,99.38
Georgia,Baltimore,2021,Air,Thermal,-14.16
Georgia,Baltimore,2021,Water,Surface water,-5.84
Georgia,Baltimore,2021,Soil,Chemical,-3.1
Georgia,Baltimore,2021,Air,Groundwater,-1.45
