State,City,Year,Polluted element,Type of pollution,Value
State,City,Year,Polluted_element,Type_of_pollution,Value
Minnesota,Minneapolis,2022,Water,Groundwater,-0.71
Minnesota,Minneapolis,2022,Air,Chemical,3.15
Minnesota,Minneapolis,2022,Soil,Oxygen-depletion,4.34
Minnesota,Minneapolis,2022,Water,Light,6.28
Minnesota,Minneapolis,2022,Air,Noise,11.64
Minnesota,Minneapolis,2022,Soil,Solid Waste,15.53
Minnesota,Minneapolis,2022,Water,Industrial,18.9
Minnesota,Minneapolis,2022,Air,Urban Activities,20.81
Minnesota,Minneapolis,2022,Soil,Groundwater,22.04
Michigan,Rochester,2016,Water,Groundwater,24.38
Michigan,Rochester,2016,Air,Chemical,25.8
Michigan,Rochester,2016,Soil,Oxygen-depletion,29.29
Michigan,Rochester,2016,Water,Light,-99.69
Michigan,Rochester,2016,Air,Noise,31.91
Michigan,Rochester,2016,Soil,Solid Waste,32.87
Michigan,Rochester,2016,Water,Industrial,33.31
Michigan,Rochester,2016,Air,Urban Activities,-95.56
Michigan,Rochester,2016,Soil,Groundwater,35.99
Illinois,Flint,2015,Water,Groundwater,-92.03
Illinois,Flint,2015,Air,Chemical,37.62
Illinois,Flint,2015,Soil,Oxygen-depletion,39.46
Illinois,Flint,2015,Water,Light,40.85
Illinois,Flint,2015,Air,Noise,-87.9
Illinois,Flint,2015,Soil,Solid Waste,42.1
Illinois,Flint,2015,Water,Industrial,43.46
Illinois,Flint,2015,Air,Urban Activities,-84.22
Illinois,Flint,2015,Soil,Groundwater,42.17
Minnesota,Detroit,2017,Water,Groundwater,-80.37
Minnesota,Detroit,2017,Air,Chemical,-79.31
Minnesota,Detroit,2017,Soil,Oxygen-depletion,48.47
Minnesota,Detroit,2017,Water,Light,-73.82
Minnesota,Detroit,2017,Air,Noise,-72.6
Minnesota,Detroit,2017,Soil,Solid Waste,-73.4
Minnesota,Detroit,2017,Water,Industrial,-70.64
Minnesota,Detroit,2017,Air,Urban Activities,59.44
Minnesota,Detroit,2017,Soil,Groundwater,55.46
Michigan,Port Huron,2022,Water,Groundwater,60.17
Michigan,Port Huron,2022,Air,Chemical,59.97
Michigan,Port Huron,2022,Soil,Oxygen-depletion,-67.78
Michigan,Port Huron,2022,Water,Light,64.57
Michigan,Port Huron,2022,Air,Noise,-63.77
Michigan,Port Huron,2022,Soil,Solid Waste,-39.62
Michigan,Port Huron,2022,Water,Industrial,-57.08
Michigan,Port Huron,2022,Air,Urban Activities,72.91
Michigan,Port Huron,2022,Soil,Groundwater,71.57
Illinois,Chicago,2016,Water,Groundwater,-49.54
Illinois,Chicago,2016,Air,Chemical,80.31
Illinois,Chicago,2016,Soil,Oxygen-depletion,83.58
Illinois,Chicago,2016,Water,Light,84.59
Illinois,Chicago,2016,Air,Noise,84.66
Illinois,Chicago,2016,Soil,Solid Waste,-41.15
Illinois,Chicago,2016,Water,Industrial,88.24
Illinois,Chicago,2016,Air,Urban Activities,88.43
Illinois,Chicago,2016,Soil,Groundwater,-39.36
Minnesota,Springfield,2015,Water,Groundwater,91.35
Minnesota,Springfield,2015,Air,Chemical,-38.2
Minnesota,Springfield,2015,Soil,Oxygen-depletion,90.43
Minnesota,Springfield,2015,Water,Light,92.86
Minnesota,Springfield,2015,Air,Noise,-33.73
Minnesota,Springfield,2015,Soil,Solid Waste,87.38
Minnesota,Springfield,2015,Water,Industrial,-31.17
Minnesota,Springfield,2015,Air,Urban Activities,94.28
Minnesota,Springfield,2015,Soil,Groundwater,-29.41
Michigan,Champaign,2017,Water,Groundwater,-28.88
Michigan,Champaign,2017,Air,Chemical,-7.4
Michigan,Champaign,2017,Soil,Oxygen-depletion,100.0
Michigan,Champaign,2017,Water,Light,-25.12
Michigan,Champaign,2017,Air,Noise,-25.16
Michigan,Champaign,2017,Soil,Solid Waste,99.19
Michigan,Champaign,2017,Water,Industrial,-22.52
Michigan,Champaign,2017,Air,Urban Activities,-19.26
Michigan,Champaign,2017,Soil,Groundwater,-7.61
