Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2016,California,Los-Angeles,Humidity,Medium,1.06
2016,California,Los-Angeles,Wind,High,2.78
2016,California,Los-Angeles,Temperature,Calm,2.96
2016,California,Los-Angeles,Humidity,Breeze,4.23
2016,California,Los-Angeles,Wind,21-30,4.61
2016,California,Los-Angeles,Temperature,11-20,6.81
2021,Georgia,Malibu,Humidity,Medium,7.47
2021,Georgia,Malibu,Wind,High,8.73
2021,Georgia,Malibu,Temperature,Calm,9.37
2021,Georgia,Malibu,Humidity,Breeze,9.7
2021,Georgia,Malibu,Wind,21-30,11.52
2021,Georgia,Malibu,Temperature,11-20,12.17
2016,California,San Francisco,Humidity,Medium,10.57
2016,California,San Francisco,Wind,High,14.09
2016,California,San Francisco,Temperature,Calm,7.36
2016,California,San Francisco,Humidity,Breeze,16.71
2016,California,San Francisco,Wind,21-30,17.25
2016,California,San Francisco,Temperature,11-20,18.75
2021,Georgia,Albany,Humidity,Medium,19.47
2021,Georgia,Albany,Wind,High,19.71
2021,Georgia,Albany,Temperature,Calm,22.84
2021,Georgia,Albany,Humidity,Breeze,23.19
2021,Georgia,Albany,Wind,21-30,24.68
2021,Georgia,Albany,Temperature,11-20,24.85
2016,California,Washington,Humidity,Medium,26.15
2016,California,Washington,Wind,High,27.29
2016,California,Washington,Temperature,Calm,22.9
2016,California,Washington,Humidity,Breeze,27.33
2016,California,Washington,Wind,21-30,26.91
2016,California,Washington,Temperature,11-20,0.11
