State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Minnesota,Hastings,Water,Surface water,2.56
Minnesota,Hastings,Air,Chemical,2.08
Minnesota,Hastings,Soil,Groundwater,11.52
Minnesota,Hastings,Water,Oxygen-depletion,16.54
Minnesota,Hastings,Air,Light,26.09
Minnesota,Hastings,Soil,Noise,-97.54
Minnesota,Hastings,Water,Thermal,-95.0
Minnesota,Hastings,Air,Urban Activities,35.82
Minnesota,Hastings,Soil,Industrial,36.93
Minnesota,Hastings,Water,Inferior Irrigation,-92.66
Minnesota,Hastings,Air,Surface water,-82.7
Minnesota,Hastings,Soil,Chemical,48.86
Illinois,Minneapolis,Water,Surface water,-78.62
Illinois,Minneapolis,Air,Chemical,-78.93
Illinois,Minneapolis,Soil,Groundwater,54.85
Illinois,Minneapolis,Water,Oxygen-depletion,54.22
Illinois,Minneapolis,Air,Light,57.44
Illinois,Minneapolis,Soil,Noise,58.62
Illinois,Minneapolis,Water,Thermal,-70.88
Illinois,Minneapolis,Air,Urban Activities,-68.51
Illinois,Minneapolis,Soil,Industrial,-67.24
Illinois,Minneapolis,Water,Inferior Irrigation,63.04
Illinois,Minneapolis,Air,Surface water,64.51
Illinois,Minneapolis,Soil,Chemical,-61.28
Minnesota,Springfield,Water,Surface water,67.74
Minnesota,Springfield,Air,Chemical,67.46
Minnesota,Springfield,Soil,Groundwater,-55.71
Minnesota,Springfield,Water,Oxygen-depletion,-52.1
Minnesota,Springfield,Air,Light,-51.45
Minnesota,Springfield,Soil,Noise,-48.49
Minnesota,Springfield,Water,Thermal,81.68
Minnesota,Springfield,Air,Urban Activities,84.11
Minnesota,Springfield,Soil,Industrial,-43.31
Minnesota,Springfield,Water,Inferior Irrigation,85.24
Minnesota,Springfield,Air,Surface water,-41.49
Minnesota,Springfield,Soil,Chemical,-41.18
Illinois,Chicago,Water,Surface water,89.76
Illinois,Chicago,Air,Chemical,91.32
Illinois,Chicago,Soil,Groundwater,-33.65
Illinois,Chicago,Water,Oxygen-depletion,97.14
Illinois,Chicago,Air,Light,-30.92
Illinois,Chicago,Soil,Noise,97.02
Illinois,Chicago,Water,Thermal,97.84
Illinois,Chicago,Air,Urban Activities,-23.76
Illinois,Chicago,Soil,Industrial,-22.89
Illinois,Chicago,Water,Inferior Irrigation,-21.01
Illinois,Chicago,Air,Surface water,-19.33
Illinois,Chicago,Soil,Chemical,-5.46
