State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Massachusetts,Lenox,Water,Chemical,2.32
Massachusetts,Lenox,Soil,Surface water,3.14
Massachusetts,Lenox,Water,Oxygen-depletion,8.91
Massachusetts,Lenox,Soil,Groundwater,12.24
Massachusetts,Lenox,Water,Inorganic Fertilizers,18.61
Massachusetts,Lenox,Soil,Urban Activities,19.02
Massachusetts,Lenox,Water,Industrial,21.39
Massachusetts,Lenox,Soil,Chemical,22.6
Illinois,Boston,Water,Chemical,26.17
Illinois,Boston,Soil,Surface water,28.75
Illinois,Boston,Water,Oxygen-depletion,39.55
Illinois,Boston,Soil,Groundwater,40.97
Illinois,Boston,Water,Inorganic Fertilizers,40.21
Illinois,Boston,Soil,Urban Activities,41.14
Illinois,Boston,Water,Industrial,45.7
Illinois,Boston,Soil,Chemical,-83.15
Georgia,Champaign,Water,Chemical,47.92
Georgia,Champaign,Soil,Surface water,47.49
Georgia,Champaign,Water,Oxygen-depletion,-82.37
Georgia,Champaign,Soil,Groundwater,50.15
Georgia,Champaign,Water,Inorganic Fertilizers,48.01
Georgia,Champaign,Soil,Urban Activities,49.91
Georgia,Champaign,Water,Industrial,-72.03
Georgia,Champaign,Soil,Chemical,-70.71
Massachusetts,Springfield,Water,Chemical,58.04
Massachusetts,Springfield,Soil,Surface water,-68.34
Massachusetts,Springfield,Water,Oxygen-depletion,-64.55
Massachusetts,Springfield,Soil,Groundwater,-61.33
Massachusetts,Springfield,Water,Inorganic Fertilizers,-60.65
Massachusetts,Springfield,Soil,Urban Activities,-57.23
Massachusetts,Springfield,Water,Industrial,-54.68
Massachusetts,Springfield,Soil,Chemical,-53.72
Illinois,Chicago,Water,Chemical,-48.89
Illinois,Chicago,Soil,Surface water,-47.69
Illinois,Chicago,Water,Oxygen-depletion,82.81
Illinois,Chicago,Soil,Groundwater,-45.22
Illinois,Chicago,Water,Inorganic Fertilizers,85.09
Illinois,Chicago,Soil,Urban Activities,-42.35
Illinois,Chicago,Water,Industrial,91.43
Illinois,Chicago,Soil,Chemical,-37.27
Georgia,Washington,Water,Chemical,-34.24
Georgia,Washington,Soil,Surface water,-33.84
Georgia,Washington,Water,Oxygen-depletion,-31.29
Georgia,Washington,Soil,Groundwater,97.79
Georgia,Washington,Water,Inorganic Fertilizers,99.62
Georgia,Washington,Soil,Urban Activities,-27.53
Georgia,Washington,Water,Industrial,-26.86
Georgia,Washington,Soil,Chemical,-25.13
Massachusetts,Albany,Water,Chemical,-27.07
Massachusetts,Albany,Soil,Surface water,-25.61
Massachusetts,Albany,Water,Oxygen-depletion,-21.39
Massachusetts,Albany,Soil,Groundwater,-18.38
Massachusetts,Albany,Water,Inorganic Fertilizers,-10.74
Massachusetts,Albany,Soil,Urban Activities,-6.88
Massachusetts,Albany,Water,Industrial,-5.37
Massachusetts,Albany,Soil,Chemical,-3.0
