State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Maryland,Aberdeen,Soil,Industrial,4.02
Maryland,Aberdeen,Air,Inorganic Fertilizers,12.72
Maryland,Aberdeen,Water,Noise,14.16
Maryland,Aberdeen,Soil,Thermal,22.26
Maryland,Aberdeen,Air,Light,23.6
Maryland,Aberdeen,Water,Chemical,24.08
Maryland,Aberdeen,Soil,Groundwater,25.75
Maryland,Aberdeen,Air,Oxygen-depletion,29.54
Maryland,Aberdeen,Water,Surface water,30.47
Maryland,Aberdeen,Soil,Industrial,31.46
Maryland,Aberdeen,Air,Inorganic Fertilizers,32.18
Maryland,Aberdeen,Water,Noise,31.23
Florida,Columbia,Soil,Industrial,33.67
Florida,Columbia,Air,Inorganic Fertilizers,36.12
Florida,Columbia,Water,Noise,46.76
Florida,Columbia,Soil,Thermal,48.54
Florida,Columbia,Air,Light,48.84
Florida,Columbia,Water,Chemical,51.08
Florida,Columbia,Soil,Groundwater,55.54
Florida,Columbia,Air,Oxygen-depletion,58.76
Florida,Columbia,Water,Surface water,60.19
Florida,Columbia,Soil,Industrial,61.18
Florida,Columbia,Air,Inorganic Fertilizers,62.75
Florida,Columbia,Water,Noise,63.8
Illinois,Tampa,Soil,Industrial,65.3
Illinois,Tampa,Air,Inorganic Fertilizers,66.12
Illinois,Tampa,Water,Noise,67.88
Illinois,Tampa,Soil,Thermal,68.79
Illinois,Tampa,Air,Light,73.36
Illinois,Tampa,Water,Chemical,74.93
Illinois,Tampa,Soil,Groundwater,75.64
Illinois,Tampa,Air,Oxygen-depletion,75.14
Illinois,Tampa,Water,Surface water,81.99
Illinois,Tampa,Soil,Industrial,82.0
Illinois,Tampa,Air,Inorganic Fertilizers,84.09
Illinois,Tampa,Water,Noise,85.43
Maryland,Fort Lauderdale,Soil,Industrial,86.76
Maryland,Fort Lauderdale,Air,Inorganic Fertilizers,87.35
Maryland,Fort Lauderdale,Water,Noise,87.42
Maryland,Fort Lauderdale,Soil,Thermal,87.04
Maryland,Fort Lauderdale,Air,Light,91.29
Maryland,Fort Lauderdale,Water,Chemical,96.58
Maryland,Fort Lauderdale,Soil,Groundwater,0.2
Maryland,Fort Lauderdale,Air,Oxygen-depletion,-98.87
Maryland,Fort Lauderdale,Water,Surface water,-96.06
Maryland,Fort Lauderdale,Soil,Industrial,-95.97
Maryland,Fort Lauderdale,Air,Inorganic Fertilizers,-90.26
Maryland,Fort Lauderdale,Water,Noise,-85.12
Florida,Chicago,Soil,Industrial,-82.58
Florida,Chicago,Air,Inorganic Fertilizers,-82.53
Florida,Chicago,Water,Noise,-81.83
Florida,Chicago,Soil,Thermal,-82.12
Florida,Chicago,Air,Light,-78.37
Florida,Chicago,Water,Chemical,-77.87
Florida,Chicago,Soil,Groundwater,-77.81
Florida,Chicago,Air,Oxygen-depletion,-73.16
Florida,Chicago,Water,Surface water,-71.62
Florida,Chicago,Soil,Industrial,-70.35
Florida,Chicago,Air,Inorganic Fertilizers,-69.72
Florida,Chicago,Water,Noise,-59.15
Illinois,Springfield,Soil,Industrial,-58.86
Illinois,Springfield,Air,Inorganic Fertilizers,-57.52
Illinois,Springfield,Water,Noise,-51.93
Illinois,Springfield,Soil,Thermal,-50.38
Illinois,Springfield,Air,Light,-45.06
Illinois,Springfield,Water,Chemical,-39.49
Illinois,Springfield,Soil,Groundwater,-37.97
Illinois,Springfield,Air,Oxygen-depletion,-34.52
Illinois,Springfield,Water,Surface water,-32.96
Illinois,Springfield,Soil,Industrial,-31.25
Illinois,Springfield,Air,Inorganic Fertilizers,-30.59
Illinois,Springfield,Water,Noise,-27.82
Maryland,Champaign,Soil,Industrial,-25.45
Maryland,Champaign,Air,Inorganic Fertilizers,-22.98
Maryland,Champaign,Water,Noise,-19.18
Maryland,Champaign,Soil,Thermal,-18.11
Maryland,Champaign,Air,Light,-17.66
Maryland,Champaign,Water,Chemical,-15.96
Maryland,Champaign,Soil,Groundwater,-14.61
Maryland,Champaign,Air,Oxygen-depletion,-15.35
Maryland,Champaign,Water,Surface water,-10.93
Maryland,Champaign,Soil,Industrial,-9.97
Maryland,Champaign,Air,Inorganic Fertilizers,-5.08
Maryland,Champaign,Water,Noise,-1.93
