Import-Export,Year,Quarter,Category,Item,Value
Import_Export,Year,Quarter,Category,Item,Value
Export,2022,Q1,Dairy,Milk,386.42
Export,2022,Q1,Meat,Cheese,653.52
Export,2022,Q1,Dairy,Beef,148.82
Export,2022,Q1,Meat,Chicken,407.12
Export,2022,Q1,Dairy,Lamb,792.72
Export,2022,Q1,Meat,Milk,536.63
Export,2016,Q1,Dairy,Milk,538.55
Export,2016,Q1,Meat,Cheese,151.91
Export,2016,Q1,Dairy,Beef,418.7
Export,2016,Q1,Meat,Chicken,552.2
Export,2016,Q1,Dairy,Lamb,300.9
Export,2016,Q1,Meat,Milk,429.03
Export,2020,Q1,Dairy,Milk,51.79
Export,2020,Q1,Meat,Cheese,953.58
Export,2020,Q1,Dairy,Beef,829.08
Export,2020,Q1,Meat,Chicken,964.87
Export,2020,Q1,Dairy,Lamb,583.48
Export,2020,Q1,Meat,Milk,584.93
Export,2022,Q1,Dairy,Milk,855.72
Export,2022,Q1,Meat,Cheese,617.64
Export,2022,Q1,Dairy,Beef,746.86
Export,2022,Q1,Meat,Chicken,747.97
Export,2022,Q1,Dairy,Lamb,234.71
Export,2022,Q1,Meat,Milk,878.56
Export,2016,Q1,Dairy,Milk,879.76
Export,2016,Q1,Meat,Cheese,244.01
Export,2016,Q1,Dairy,Beef,886.09
Export,2016,Q1,Meat,Chicken,636.25
Export,2016,Q1,Dairy,Lamb,893.4
Export,2016,Q1,Meat,Milk,511.51
