State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Georgia,Albany,Water,Oxygen-depletion,5.92
Georgia,Albany,Soil,Groundwater,6.25
Georgia,Albany,Water,Chemical,10.68
Georgia,Albany,Soil,Surface water,12.42
Georgia,Albany,Water,Industrial,20.26
Georgia,Albany,Soil,Solid Waste,20.99
Georgia,Albany,Water,Inorganic Fertilizers,23.13
Georgia,Albany,Soil,Inferior Irrigation,24.4
Georgia,Albany,Water,Urban Activities,24.7
Georgia,Albany,Soil,Oxygen-depletion,33.25
Oregon,Columbus,Water,Oxygen-depletion,39.2
Oregon,Columbus,Soil,Groundwater,41.95
Oregon,Columbus,Water,Chemical,42.28
Oregon,Columbus,Soil,Surface water,42.86
Oregon,Columbus,Water,Industrial,44.88
Oregon,Columbus,Soil,Solid Waste,47.98
Oregon,Columbus,Water,Inorganic Fertilizers,47.92
Oregon,Columbus,Soil,Inferior Irrigation,51.06
Oregon,Columbus,Water,Urban Activities,58.63
Oregon,Columbus,Soil,Oxygen-depletion,65.72
Minnesota,Washington,Water,Oxygen-depletion,65.91
Minnesota,Washington,Soil,Groundwater,67.33
Minnesota,Washington,Water,Chemical,67.92
Minnesota,Washington,Soil,Surface water,70.76
Minnesota,Washington,Water,Industrial,71.38
Minnesota,Washington,Soil,Solid Waste,72.14
Minnesota,Washington,Water,Inorganic Fertilizers,71.73
Minnesota,Washington,Soil,Inferior Irrigation,74.95
Minnesota,Washington,Water,Urban Activities,76.39
Minnesota,Washington,Soil,Oxygen-depletion,77.5
Georgia,Salem,Water,Oxygen-depletion,78.32
Georgia,Salem,Soil,Groundwater,77.59
Georgia,Salem,Water,Chemical,77.6
Georgia,Salem,Soil,Surface water,82.99
Georgia,Salem,Water,Industrial,84.24
Georgia,Salem,Soil,Solid Waste,85.61
Georgia,Salem,Water,Inorganic Fertilizers,86.54
Georgia,Salem,Soil,Inferior Irrigation,86.55
Georgia,Salem,Water,Urban Activities,84.84
Georgia,Salem,Soil,Oxygen-depletion,88.98
Oregon,Redmond,Water,Oxygen-depletion,92.48
Oregon,Redmond,Soil,Groundwater,95.34
Oregon,Redmond,Water,Chemical,96.79
Oregon,Redmond,Soil,Surface water,-26.44
Oregon,Redmond,Water,Industrial,0.65
Oregon,Redmond,Soil,Solid Waste,-93.59
Oregon,Redmond,Water,Inorganic Fertilizers,-92.54
Oregon,Redmond,Soil,Inferior Irrigation,-92.3
Oregon,Redmond,Water,Urban Activities,-89.02
Oregon,Redmond,Soil,Oxygen-depletion,-87.99
Minnesota,Rochester,Water,Oxygen-depletion,-86.07
Minnesota,Rochester,Soil,Groundwater,-85.02
Minnesota,Rochester,Water,Chemical,-70.95
Minnesota,Rochester,Soil,Surface water,-68.67
Minnesota,Rochester,Water,Industrial,-61.51
Minnesota,Rochester,Soil,Solid Waste,-59.16
Minnesota,Rochester,Water,Inorganic Fertilizers,-57.49
Minnesota,Rochester,Soil,Inferior Irrigation,-52.36
Minnesota,Rochester,Water,Urban Activities,-51.51
Minnesota,Rochester,Soil,Oxygen-depletion,-43.71
Georgia,Hastings,Water,Oxygen-depletion,-36.7
Georgia,Hastings,Soil,Groundwater,-36.86
Georgia,Hastings,Water,Chemical,-31.2
Georgia,Hastings,Soil,Surface water,-29.85
Georgia,Hastings,Water,Industrial,-26.87
Georgia,Hastings,Soil,Solid Waste,-25.52
Georgia,Hastings,Water,Inorganic Fertilizers,-24.46
Georgia,Hastings,Soil,Inferior Irrigation,-23.78
Georgia,Hastings,Water,Urban Activities,-22.65
Georgia,Hastings,Soil,Oxygen-depletion,-21.56
Oregon,Minneapolis,Water,Oxygen-depletion,-22.45
Oregon,Minneapolis,Soil,Groundwater,-19.37
Oregon,Minneapolis,Water,Chemical,-18.1
Oregon,Minneapolis,Soil,Surface water,-23.7
Oregon,Minneapolis,Water,Industrial,-15.33
Oregon,Minneapolis,Soil,Solid Waste,-8.63
Oregon,Minneapolis,Water,Inorganic Fertilizers,-7.39
Oregon,Minneapolis,Soil,Inferior Irrigation,-5.14
Oregon,Minneapolis,Water,Urban Activities,-3.85
Oregon,Minneapolis,Soil,Oxygen-depletion,-1.32
