Type of building,Usage,Quarter,Month,State,City,Value
Type_of_building,Usage,Quarter,Month,State,City,Value
Service,Hospital,Q4,November,California,Los-Angeles,1.41
Service,Hospital,Q2,December,California,Los-Angeles,18.37
Service,Hospital,Q1,June,California,Los-Angeles,24.24
Service,Hospital,Q4,May,California,Los-Angeles,26.49
Service,Hospital,Q2,February,California,Los-Angeles,37.99
Service,Hospital,Q1,January,California,Los-Angeles,38.0
Production,School,Q4,November,California,Los-Angeles,41.59
Production,School,Q2,December,California,Los-Angeles,43.18
Production,School,Q1,June,California,Los-Angeles,48.77
Production,School,Q4,May,California,Los-Angeles,50.81
Production,School,Q2,February,California,Los-Angeles,54.06
Production,School,Q1,January,California,Los-Angeles,58.21
Service,Workshop,Q4,November,California,Los-Angeles,61.2
Service,Workshop,Q2,December,California,Los-Angeles,61.13
Service,Workshop,Q1,June,California,Los-Angeles,62.78
Service,Workshop,Q4,May,California,Los-Angeles,69.95
Service,Workshop,Q2,February,California,Los-Angeles,69.56
Service,Workshop,Q1,January,California,Los-Angeles,73.19
Production,Factory,Q4,November,California,Los-Angeles,78.25
Production,Factory,Q2,December,California,Los-Angeles,79.12
Production,Factory,Q1,June,California,Los-Angeles,81.6
Production,Factory,Q4,May,California,Los-Angeles,82.49
Production,Factory,Q2,February,California,Los-Angeles,92.06
Production,Factory,Q1,January,California,Los-Angeles,95.13
