Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2021,Michigan,Port Huron,Temperature,0-10,0.34
2021,Michigan,Port Huron,Wind,11-20,0.39
2021,Michigan,Port Huron,Temperature,31-40,1.77
2021,Michigan,Port Huron,Wind,Breeze,3.87
2021,Michigan,Port Huron,Temperature,Calm,4.31
2021,Michigan,Port Huron,Wind,0-10,3.32
2020,Nevada,Flint,Temperature,0-10,2.43
2020,Nevada,Flint,Wind,11-20,2.35
2020,Nevada,Flint,Temperature,31-40,8.54
2020,Nevada,Flint,Wind,Breeze,8.17
2020,Nevada,Flint,Temperature,Calm,7.21
2020,Nevada,Flint,Wind,0-10,11.02
2017,Oregon,Detroit,Temperature,0-10,12.23
2017,Oregon,Detroit,Wind,11-20,11.8
2017,Oregon,Detroit,Temperature,31-40,12.32
2017,Oregon,Detroit,Wind,Breeze,15.19
2017,Oregon,Detroit,Temperature,Calm,16.94
2017,Oregon,Detroit,Wind,0-10,15.59
2021,Michigan,Boulder City,Temperature,0-10,18.36
2021,Michigan,Boulder City,Wind,11-20,19.89
2021,Michigan,Boulder City,Temperature,31-40,14.35
2021,Michigan,Boulder City,Wind,Breeze,21.51
2021,Michigan,Boulder City,Temperature,Calm,21.95
2021,Michigan,Boulder City,Wind,0-10,23.8
2020,Nevada,Reno,Temperature,0-10,23.89
2020,Nevada,Reno,Wind,11-20,24.36
2020,Nevada,Reno,Temperature,31-40,25.4
2020,Nevada,Reno,Wind,Breeze,26.17
2020,Nevada,Reno,Temperature,Calm,21.14
2020,Nevada,Reno,Wind,0-10,24.72
2017,Oregon,Las Vegas,Temperature,0-10,27.39
2017,Oregon,Las Vegas,Wind,11-20,24.53
2017,Oregon,Las Vegas,Temperature,31-40,27.79
2017,Oregon,Las Vegas,Wind,Breeze,26.71
2017,Oregon,Las Vegas,Temperature,Calm,1.27
2017,Oregon,Las Vegas,Wind,0-10,10.63
2021,Michigan,Salem,Temperature,0-10,10.87
2021,Michigan,Salem,Wind,11-20,11.03
2021,Michigan,Salem,Temperature,31-40,11.0
2021,Michigan,Salem,Wind,Breeze,12.43
2021,Michigan,Salem,Temperature,Calm,0.09
2021,Michigan,Salem,Wind,0-10,4.48
2020,Nevada,Redmond,Temperature,0-10,17.94
2020,Nevada,Redmond,Wind,11-20,5.12
2020,Nevada,Redmond,Temperature,31-40,6.36
2020,Nevada,Redmond,Wind,Breeze,19.31
2020,Nevada,Redmond,Temperature,Calm,19.36
2020,Nevada,Redmond,Wind,0-10,20.02
2017,Oregon,Portland,Temperature,0-10,21.35
2017,Oregon,Portland,Wind,11-20,22.18
2017,Oregon,Portland,Temperature,31-40,22.27
2017,Oregon,Portland,Wind,Breeze,23.83
2017,Oregon,Portland,Temperature,Calm,24.18
2017,Oregon,Portland,Wind,0-10,4.26
