Type of building,Usage,Quarter,Month,Value
Type_of_building,Usage,Quarter,Month,Value
Culture,Concert,Q4,October,6.45
Culture,Concert,Q2,November,7.63
Culture,Concert,Q1,December,8.79
Culture,Concert,Q4,June,9.62
Culture,Concert,Q2,May,9.88
Culture,Concert,Q1,January,11.53
Culture,Concert,Q4,March,13.19
Culture,Concert,Q2,October,16.77
Culture,Concert,Q1,November,18.84
Production,Theatre,Q4,October,22.75
Production,Theatre,Q2,November,29.26
Production,Theatre,Q1,December,30.65
Production,Theatre,Q4,June,32.61
Production,Theatre,Q2,May,38.29
Production,Theatre,Q1,January,39.36
Production,Theatre,Q4,March,55.35
Production,Theatre,Q2,October,57.23
Production,Theatre,Q1,November,57.04
Culture,Workshop,Q4,October,61.98
Culture,Workshop,Q2,November,63.07
Culture,Workshop,Q1,December,63.66
Culture,Workshop,Q4,June,65.72
Culture,Workshop,Q2,May,68.68
Culture,Workshop,Q1,January,69.59
Culture,Workshop,Q4,March,69.76
Culture,Workshop,Q2,October,68.72
Culture,Workshop,Q1,November,74.85
Production,Factory,Q4,October,77.16
Production,Factory,Q2,November,78.56
Production,Factory,Q1,December,82.59
Production,Factory,Q4,June,93.03
Production,Factory,Q2,May,93.46
Production,Factory,Q1,January,95.66
Production,Factory,Q4,March,96.23
Production,Factory,Q2,October,95.07
Production,Factory,Q1,November,95.41
