Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2018,Michigan,Flint,Humidity,Medium,1.5
2018,Michigan,Flint,Temperature,Low,8.47
2018,Michigan,Flint,Wind,0-10,9.0
2018,Michigan,Flint,Humidity,21-30,8.21
2018,Michigan,Flint,Temperature,Calm,11.42
2018,Michigan,Flint,Wind,Storm,12.27
2016,California,Port Huron,Humidity,Medium,13.72
2016,California,Port Huron,Temperature,Low,11.25
2016,California,Port Huron,Wind,0-10,15.79
2016,California,Port Huron,Humidity,21-30,16.49
2016,California,Port Huron,Temperature,Calm,17.07
2016,California,Port Huron,Wind,Storm,18.66
2018,Michigan,Berkeley,Humidity,Medium,13.76
2018,Michigan,Berkeley,Temperature,Low,20.35
2018,Michigan,Berkeley,Wind,0-10,19.91
2018,Michigan,Berkeley,Humidity,21-30,14.32
2018,Michigan,Berkeley,Temperature,Calm,23.27
2018,Michigan,Berkeley,Wind,Storm,27.97
2016,California,Malibu,Humidity,Medium,27.44
2016,California,Malibu,Temperature,Low,27.19
2016,California,Malibu,Wind,0-10,27.31
2016,California,Malibu,Humidity,21-30,10.0
2016,California,Malibu,Temperature,Calm,11.84
2016,California,Malibu,Wind,Storm,12.04
