State,City,Polluted element,Type of pollution,Value
State,City,Polluted_element,Type_of_pollution,Value
Illinois,Chicago,Water,Surface water,1.02
Illinois,Chicago,Air,Groundwater,2.83
Illinois,Chicago,Soil,Chemical,2.14
Illinois,Chicago,Water,Oxygen-depletion,4.65
Illinois,Chicago,Air,Noise,4.62
Illinois,Chicago,Soil,Light,3.19
Illinois,Chicago,Water,Industrial,7.6
Illinois,Chicago,Air,Inferior Irrigation,17.63
Illinois,Chicago,Soil,Urban Activities,18.26
Illinois,Chicago,Water,Surface water,21.73
Illinois,Chicago,Air,Groundwater,23.49
Illinois,Chicago,Soil,Chemical,24.86
Nevada,Champaign,Water,Surface water,25.75
Nevada,Champaign,Air,Groundwater,31.66
Nevada,Champaign,Soil,Chemical,36.3
Nevada,Champaign,Water,Oxygen-depletion,40.31
Nevada,Champaign,Air,Noise,40.54
Nevada,Champaign,Soil,Light,40.83
Nevada,Champaign,Water,Industrial,41.07
Nevada,Champaign,Air,Inferior Irrigation,44.71
Nevada,Champaign,Soil,Urban Activities,46.69
Nevada,Champaign,Water,Surface water,47.28
Nevada,Champaign,Air,Groundwater,48.46
Nevada,Champaign,Soil,Chemical,46.89
California,Las Vegas,Water,Surface water,50.04
California,Las Vegas,Air,Groundwater,51.61
California,Las Vegas,Soil,Chemical,54.25
California,Las Vegas,Water,Oxygen-depletion,61.1
California,Las Vegas,Air,Noise,65.33
California,Las Vegas,Soil,Light,72.35
California,Las Vegas,Water,Industrial,72.44
California,Las Vegas,Air,Inferior Irrigation,76.53
California,Las Vegas,Soil,Urban Activities,77.66
California,Las Vegas,Water,Surface water,84.86
California,Las Vegas,Air,Groundwater,84.94
California,Las Vegas,Soil,Chemical,87.54
Illinois,Reno,Water,Surface water,90.89
Illinois,Reno,Air,Groundwater,91.4
Illinois,Reno,Soil,Chemical,93.78
Illinois,Reno,Water,Oxygen-depletion,94.11
Illinois,Reno,Air,Noise,95.2
Illinois,Reno,Soil,Light,-1.77
Illinois,Reno,Water,Industrial,-1.12
Illinois,Reno,Air,Inferior Irrigation,-99.61
Illinois,Reno,Soil,Urban Activities,-95.82
Illinois,Reno,Water,Surface water,-94.01
Illinois,Reno,Air,Groundwater,-93.22
Illinois,Reno,Soil,Chemical,-93.92
Nevada,San Francisco,Water,Surface water,-91.78
Nevada,San Francisco,Air,Groundwater,-91.63
Nevada,San Francisco,Soil,Chemical,-85.71
Nevada,San Francisco,Water,Oxygen-depletion,-83.8
Nevada,San Francisco,Air,Noise,-83.14
Nevada,San Francisco,Soil,Light,-81.17
Nevada,San Francisco,Water,Industrial,-80.28
Nevada,San Francisco,Air,Inferior Irrigation,-77.7
Nevada,San Francisco,Soil,Urban Activities,-77.23
Nevada,San Francisco,Water,Surface water,-68.34
Nevada,San Francisco,Air,Groundwater,-66.0
Nevada,San Francisco,Soil,Chemical,-63.46
California,Malibu,Water,Surface water,-62.87
California,Malibu,Air,Groundwater,-56.13
California,Malibu,Soil,Chemical,-51.78
California,Malibu,Water,Oxygen-depletion,-49.29
California,Malibu,Air,Noise,-49.33
California,Malibu,Soil,Light,-47.6
California,Malibu,Water,Industrial,-46.99
California,Malibu,Air,Inferior Irrigation,-42.51
California,Malibu,Soil,Urban Activities,-40.77
California,Malibu,Water,Surface water,-37.33
California,Malibu,Air,Groundwater,-33.18
California,Malibu,Soil,Chemical,-33.29
Illinois,Berkeley,Water,Surface water,-33.83
Illinois,Berkeley,Air,Groundwater,-33.61
Illinois,Berkeley,Soil,Chemical,-28.32
Illinois,Berkeley,Water,Oxygen-depletion,-25.84
Illinois,Berkeley,Air,Noise,-24.77
Illinois,Berkeley,Soil,Light,-13.94
Illinois,Berkeley,Water,Industrial,-7.95
Illinois,Berkeley,Air,Inferior Irrigation,-6.46
Illinois,Berkeley,Soil,Urban Activities,-5.62
Illinois,Berkeley,Water,Surface water,-3.71
Illinois,Berkeley,Air,Groundwater,-2.05
Illinois,Berkeley,Soil,Chemical,-1.82
