Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2022,Oregon,Redmond,Humidity,Medium,0.57
2022,Oregon,Redmond,Temperature,High,1.89
2022,Oregon,Redmond,Wind,Low,1.27
2022,Oregon,Redmond,Humidity,0-10,3.14
2022,Oregon,Redmond,Temperature,11-20,4.02
2022,Oregon,Redmond,Wind,Breeze,5.0
2022,Oregon,Redmond,Humidity,Calm,6.1
2022,Oregon,Redmond,Temperature,Storm,7.82
2022,Oregon,Redmond,Wind,Medium,8.78
2019,Minnesota,Salem,Humidity,Medium,9.22
2019,Minnesota,Salem,Temperature,High,9.63
2019,Minnesota,Salem,Wind,Low,11.47
2019,Minnesota,Salem,Humidity,0-10,12.26
2019,Minnesota,Salem,Temperature,11-20,10.28
2019,Minnesota,Salem,Wind,Breeze,8.49
2019,Minnesota,Salem,Humidity,Calm,15.72
2019,Minnesota,Salem,Temperature,Storm,16.69
2019,Minnesota,Salem,Wind,Medium,15.0
2018,Oregon,Minneapolis,Humidity,Medium,17.46
2018,Oregon,Minneapolis,Temperature,High,19.22
2018,Oregon,Minneapolis,Wind,Low,20.42
2018,Oregon,Minneapolis,Humidity,0-10,20.05
2018,Oregon,Minneapolis,Temperature,11-20,22.05
2018,Oregon,Minneapolis,Wind,Breeze,23.08
2018,Oregon,Minneapolis,Humidity,Calm,23.37
2018,Oregon,Minneapolis,Temperature,Storm,24.71
2018,Oregon,Minneapolis,Wind,Medium,25.01
2022,Minnesota,Hastings,Humidity,Medium,27.18
2022,Minnesota,Hastings,Temperature,High,27.42
2022,Minnesota,Hastings,Wind,Low,20.29
2022,Minnesota,Hastings,Humidity,0-10,26.26
2022,Minnesota,Hastings,Temperature,11-20,25.06
2022,Minnesota,Hastings,Wind,Breeze,7.26
2022,Minnesota,Hastings,Humidity,Calm,10.08
2022,Minnesota,Hastings,Temperature,Storm,0.09
2022,Minnesota,Hastings,Wind,Medium,13.03
2019,Oregon,Rochester,Humidity,Medium,13.61
2019,Oregon,Rochester,Temperature,High,13.2
2019,Oregon,Rochester,Wind,Low,15.66
2019,Oregon,Rochester,Humidity,0-10,15.55
2019,Oregon,Rochester,Temperature,11-20,3.38
2019,Oregon,Rochester,Wind,Breeze,4.81
2019,Oregon,Rochester,Humidity,Calm,17.28
2019,Oregon,Rochester,Temperature,Storm,21.52
2019,Oregon,Rochester,Wind,Medium,1.49
