Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2022,Massachusetts,Cambridge,Humidity,Low,1.78
2022,Massachusetts,Cambridge,Temperature,Medium,2.62
2022,Massachusetts,Cambridge,Humidity,0-10,4.97
2022,Massachusetts,Cambridge,Temperature,31-40,5.03
2022,Massachusetts,Cambridge,Humidity,21-30,6.66
2022,Massachusetts,Cambridge,Temperature,Low,7.8
2019,Maryland,Lenox,Humidity,Low,8.85
2019,Maryland,Lenox,Temperature,Medium,9.65
2019,Maryland,Lenox,Humidity,0-10,9.62
2019,Maryland,Lenox,Temperature,31-40,10.57
2019,Maryland,Lenox,Humidity,21-30,12.06
2019,Maryland,Lenox,Temperature,Low,11.31
2022,Georgia,Aberdeen,Humidity,Low,8.54
2022,Georgia,Aberdeen,Temperature,Medium,10.04
2022,Georgia,Aberdeen,Humidity,0-10,16.36
2022,Georgia,Aberdeen,Temperature,31-40,17.88
2022,Georgia,Aberdeen,Humidity,21-30,16.09
2022,Georgia,Aberdeen,Temperature,Low,19.64
2019,Massachusetts,Columbia,Humidity,Low,20.63
2019,Massachusetts,Columbia,Temperature,Medium,21.49
2019,Massachusetts,Columbia,Humidity,0-10,18.33
2019,Massachusetts,Columbia,Temperature,31-40,23.72
2019,Massachusetts,Columbia,Humidity,21-30,20.12
2019,Massachusetts,Columbia,Temperature,Low,25.18
2022,Maryland,Albany,Humidity,Low,26.96
2022,Maryland,Albany,Temperature,Medium,27.01
2022,Maryland,Albany,Humidity,0-10,20.18
2022,Maryland,Albany,Temperature,31-40,25.44
2022,Maryland,Albany,Humidity,21-30,23.48
2022,Maryland,Albany,Temperature,Low,11.72
2019,Georgia,Columbus,Humidity,Low,14.4
2019,Georgia,Columbus,Temperature,Medium,14.66
2019,Georgia,Columbus,Humidity,0-10,16.77
2019,Georgia,Columbus,Temperature,31-40,17.79
2019,Georgia,Columbus,Humidity,21-30,7.44
2019,Georgia,Columbus,Temperature,Low,20.33
