Year,State,City,Characteristic,Intensity,Value
Year,State,City,Characteristic,Intensity,Value
2019,Michigan,Port Huron,Humidity,Medium,0.4
2019,Michigan,Port Huron,Wind,Low,1.98
2019,Michigan,Port Huron,Humidity,Storm,2.5
2019,Michigan,Port Huron,Wind,Breeze,1.47
2019,Michigan,Port Huron,Humidity,Calm,4.71
2019,Michigan,Port Huron,Wind,Medium,5.81
2015,Illinois,Flint,Humidity,Medium,6.98
2015,Illinois,Flint,Wind,Low,6.79
2015,Illinois,Flint,Humidity,Storm,8.56
2015,Illinois,Flint,Wind,Breeze,9.25
2015,Illinois,Flint,Humidity,Calm,10.86
2015,Illinois,Flint,Wind,Medium,9.5
2019,Georgia,Detroit,Humidity,Medium,12.23
2019,Georgia,Detroit,Wind,Low,13.5
2019,Georgia,Detroit,Humidity,Storm,14.71
2019,Georgia,Detroit,Wind,Breeze,15.25
2019,Georgia,Detroit,Humidity,Calm,14.11
2019,Georgia,Detroit,Wind,Medium,16.02
2015,Michigan,Chicago,Humidity,Medium,13.69
2015,Michigan,Chicago,Wind,Low,18.45
2015,Michigan,Chicago,Humidity,Storm,12.04
2015,Michigan,Chicago,Wind,Breeze,21.61
2015,Michigan,Chicago,Humidity,Calm,22.67
2015,Michigan,Chicago,Wind,Medium,23.43
2019,Illinois,Springfield,Humidity,Medium,23.76
2019,Illinois,Springfield,Wind,Low,23.04
2019,Illinois,Springfield,Humidity,Storm,24.38
2019,Illinois,Springfield,Wind,Breeze,26.45
2019,Illinois,Springfield,Humidity,Calm,27.49
2019,Illinois,Springfield,Wind,Medium,20.15
2015,Georgia,Washington,Humidity,Medium,21.4
2015,Georgia,Washington,Wind,Low,26.98
2015,Georgia,Washington,Humidity,Storm,25.96
2015,Georgia,Washington,Wind,Breeze,5.6
2015,Georgia,Washington,Humidity,Calm,25.77
2015,Georgia,Washington,Wind,Medium,4.16
2019,Michigan,Columbus,Humidity,Medium,16.41
2019,Michigan,Columbus,Wind,Low,4.87
2019,Michigan,Columbus,Humidity,Storm,2.67
2019,Michigan,Columbus,Wind,Breeze,20.85
2019,Michigan,Columbus,Humidity,Calm,21.5
2019,Michigan,Columbus,Wind,Medium,1.42
