Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Import,2019,Dairy,Cream,640.89
Import,2019,Meat,Yoghurt,774.82
Import,2019,Beverage,Beef,775.54
Import,2019,Dairy,Pork,776.8
Import,2019,Meat,Lamb,782.94
Import,2019,Beverage,Juice,531.78
Import,2019,Dairy,Tea,922.43
Import,2019,Meat,Cream,160.51
Import,2019,Beverage,Yoghurt,679.61
Import,2021,Dairy,Cream,41.95
Import,2021,Meat,Yoghurt,298.86
Import,2021,Beverage,Beef,685.13
Import,2021,Dairy,Pork,944.94
Import,2021,Meat,Lamb,947.62
Import,2021,Beverage,Juice,692.96
Import,2021,Dairy,Tea,565.19
Import,2021,Meat,Cream,310.88
Import,2021,Beverage,Yoghurt,695.98
Import,2020,Dairy,Cream,321.78
Import,2020,Meat,Yoghurt,580.32
Import,2020,Beverage,Beef,581.37
Import,2020,Dairy,Pork,458.06
Import,2020,Meat,Lamb,844.98
Import,2020,Beverage,Juice,461.97
Import,2020,Dairy,Tea,335.04
Import,2020,Meat,Cream,211.03
Import,2020,Beverage,Yoghurt,472.69
Import,2019,Dairy,Cream,347.1
Import,2019,Meat,Yoghurt,988.54
Import,2019,Beverage,Beef,480.8
Import,2019,Dairy,Pork,873.81
Import,2019,Meat,Lamb,879.1
Import,2019,Beverage,Juice,496.81
Import,2019,Dairy,Tea,627.92
Import,2019,Meat,Cream,249.68
Import,2019,Beverage,Yoghurt,253.05
