Import-Export,Year,Category,Item,Value
Import_Export,Year,Category,Item,Value
Export,2022,Cereals,Rice,779.83
Export,2022,Dairy,Corn,785.26
Export,2022,Meat,Soybeans,22.99
Export,2022,Cereals,Cream,799.16
Export,2022,Dairy,Butter,547.21
Export,2022,Meat,Chicken,803.43
Export,2022,Cereals,Pork,937.9
Export,2022,Dairy,Rice,810.73
Export,2022,Meat,Corn,173.68
Export,2015,Cereals,Rice,433.04
Export,2015,Dairy,Corn,821.75
Export,2015,Meat,Soybeans,54.45
Export,2015,Cereals,Cream,65.48
Export,2015,Dairy,Butter,325.03
Export,2015,Meat,Chicken,454.17
Export,2015,Cereals,Pork,711.0
Export,2015,Dairy,Rice,986.83
Export,2015,Meat,Corn,990.9
Export,2022,Cereals,Rice,95.98
Export,2022,Dairy,Corn,223.97
Export,2022,Meat,Soybeans,486.75
Export,2022,Cereals,Cream,359.29
Export,2022,Dairy,Butter,363.77
Export,2022,Meat,Chicken,236.49
Export,2022,Cereals,Pork,878.84
Export,2022,Dairy,Rice,367.26
Export,2022,Meat,Corn,503.1
