AA,BB,CC,Value
AA,BB,CC,Value
AAdk,BBtw,CChv,2.42
AAdk,BBdn,CCrv,3.78
AAdk,BBnw,CCtv,2.51
AAdk,BBtw,CCrz,5.54
AAdk,BBdn,CCfh,6.18
AAdk,BBnw,CCdl,7.4
AAdk,BBtw,CCjz,5.99
AAdk,BBdn,CCcs,9.02
AAdk,BBnw,CChv,10.43
AAnt,BBtw,CChv,9.29
AAnt,BBdn,CCrv,12.4
AAnt,BBnw,CCtv,13.9
AAnt,BBtw,CCrz,14.12
AAnt,BBdn,CCfh,15.18
AAnt,BBnw,CCdl,15.02
AAnt,BBtw,CCjz,14.32
AAnt,BBdn,CCcs,18.71
AAnt,BBnw,CChv,19.67
AAst,BBtw,CChv,20.4
AAst,BBdn,CCrv,23.14
AAst,BBnw,CCtv,24.02
AAst,BBtw,CCrz,25.93
AAst,BBdn,CCfh,25.12
AAst,BBnw,CCdl,26.87
AAst,BBtw,CCjz,27.82
AAst,BBdn,CCcs,25.43
AAst,BBnw,CChv,24.06
