AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AAdk,BBtw,CChv,DDnt,EEdn,168.89
AAdk,BBtw,CChv,DDtv,EEmn,296.47
AAdk,BBtw,CChv,DDpw,EEfh,234.69
AAdk,BBtw,CChv,DDpq,EEdn,297.19
AAdk,BBtw,CChv,DDcs,EEmn,479.94
AAdk,BBtw,CChv,DDnt,EEdn,301.24
AAdk,BBtw,CChv,DDtv,EEmn,399.44
AAdk,BBtw,CChv,DDpw,EEfh,176.84
AAdk,BBtw,CChv,DDpq,EEdn,369.13
AAdk,BBtw,CChv,DDcs,EEmn,144.77
AAdk,BBtw,CChv,DDnt,EEdn,244.39
AAdk,BBtw,CChv,DDtv,EEmn,214.17
AAdk,BBtw,CChv,DDpw,EEfh,282.35
AAdk,BBtw,CChv,DDpq,EEdn,412.35
AAdk,BBtw,CChv,DDcs,EEmn,191.66
