AA,BB,CC,Value
AA,BB,CC,Value
AAdk,BBtw,CChv,0.34
AAdk,BBdn,CCrv,1.38
AAdk,BBnw,CCtv,0.58
AAdk,BBtw,CCrz,1.01
AAdk,BBdn,CCfh,2.38
AAdk,BBnw,CCdl,4.27
AAdk,BBtw,CCjz,6.52
AAdk,BBdn,CCcs,6.15
AAdk,BBnw,CChv,8.05
AAnt,BBtw,CChv,9.38
AAnt,BBdn,CCrv,10.4
AAnt,BBnw,CCtv,11.27
AAnt,BBtw,CCrz,12.24
AAnt,BBdn,CCfh,13.97
AAnt,BBnw,CCdl,12.33
AAnt,BBtw,CCjz,16.61
AAnt,BBdn,CCcs,18.66
AAnt,BBnw,CChv,19.33
AAst,BBtw,CChv,19.58
AAst,BBdn,CCrv,18.38
AAst,BBnw,CCtv,18.13
AAst,BBtw,CCrz,23.23
AAst,BBdn,CCfh,21.05
AAst,BBnw,CCdl,26.73
AAst,BBtw,CCjz,26.13
AAst,BBdn,CCcs,27.52
AAst,BBnw,CChv,0.16
