AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AAdk,BBtw,CChv,DDnt,EEdn,130.42
AAdk,BBtw,CChv,DDtv,EEmn,291.67
AAdk,BBtw,CChv,DDpw,EEfh,291.73
AAdk,BBtw,CChv,DDpq,EEdn,294.3
AAdk,BBtw,CChv,DDcs,EEmn,201.84
AAdk,BBtw,CChv,DDnt,EEdn,106.24
AAdk,BBtw,CChv,DDtv,EEmn,395.25
AAdk,BBtw,CChv,DDpw,EEfh,139.87
AAdk,BBtw,CChv,DDpq,EEdn,171.84
AAdk,BBtw,CChv,DDcs,EEmn,174.53
AAdk,BBtw,CChv,DDnt,EEdn,175.06
AAdk,BBtw,CChv,DDtv,EEmn,51.38
AAdk,BBtw,CChv,DDpw,EEfh,180.96
AAdk,BBtw,CChv,DDpq,EEdn,437.45
AAdk,BBtw,CChv,DDcs,EEmn,376.49
