AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AApqr,BBnqx,CCbt,DDmx,EEmz,1.41
AApqr,BBnqx,CCbt,DDcy,EEbkv,3.3
AApqr,BBnqx,CCbt,DDcjx,EEkqy,3.36
AApqr,BBnqx,CCbt,DDmx,EEqz,5.91
AApqr,BBnqx,CCbt,DDcy,EEcrv,5.12
AApqr,BBnqx,CCbt,DDcjx,EEdhv,9.73
AApqr,BBnqx,CCbt,DDmx,EEbhk,9.71
AApqr,BBnqx,CCbt,DDcy,EEmpy,16.77
AApqr,BBnqx,CCbt,DDcjx,EEmz,17.26
AAgqt,BBfnw,CCkrs,DDmx,EEmz,18.02
AAgqt,BBfnw,CCkrs,DDcy,EEbkv,17.24
AAgqt,BBfnw,CCkrs,DDcjx,EEkqy,19.56
AAgqt,BBfnw,CCkrs,DDmx,EEqz,22.4
AAgqt,BBfnw,CCkrs,DDcy,EEcrv,25.48
AAgqt,BBfnw,CCkrs,DDcjx,EEdhv,28.48
AAgqt,BBfnw,CCkrs,DDmx,EEbhk,32.81
AAgqt,BBfnw,CCkrs,DDcy,EEmpy,-96.22
AAgqt,BBfnw,CCkrs,DDcjx,EEmz,-94.38
AAhpx,BBlmr,CCbt,DDmx,EEmz,35.0
AAhpx,BBlmr,CCbt,DDcy,EEbkv,-91.15
AAhpx,BBlmr,CCbt,DDcjx,EEkqy,37.0
AAhpx,BBlmr,CCbt,DDmx,EEqz,39.24
AAhpx,BBlmr,CCbt,DDcy,EEcrv,-88.96
AAhpx,BBlmr,CCbt,DDcjx,EEdhv,-88.81
AAhpx,BBlmr,CCbt,DDmx,EEbhk,38.79
AAhpx,BBlmr,CCbt,DDcy,EEmpy,-85.72
AAhpx,BBlmr,CCbt,DDcjx,EEmz,44.24
AApqr,BBnry,CCkrs,DDmx,EEmz,-84.72
AApqr,BBnry,CCkrs,DDcy,EEbkv,-82.13
AApqr,BBnry,CCkrs,DDcjx,EEkqy,-82.87
AApqr,BBnry,CCkrs,DDmx,EEqz,48.2
AApqr,BBnry,CCkrs,DDcy,EEcrv,-79.76
AApqr,BBnry,CCkrs,DDcjx,EEdhv,50.13
AApqr,BBnry,CCkrs,DDmx,EEbhk,51.4
AApqr,BBnry,CCkrs,DDcy,EEmpy,-73.92
AApqr,BBnry,CCkrs,DDcjx,EEmz,56.97
AAgqt,BBhpt,CCbt,DDmx,EEmz,-69.04
AAgqt,BBhpt,CCbt,DDcy,EEbkv,-68.67
AAgqt,BBhpt,CCbt,DDcjx,EEkqy,-58.53
AAgqt,BBhpt,CCbt,DDmx,EEqz,70.45
AAgqt,BBhpt,CCbt,DDcy,EEcrv,-55.77
AAgqt,BBhpt,CCbt,DDcjx,EEdhv,-54.65
AAgqt,BBhpt,CCbt,DDmx,EEbhk,-53.64
AAgqt,BBhpt,CCbt,DDcy,EEmpy,-52.66
AAgqt,BBhpt,CCbt,DDcjx,EEmz,-52.9
AAhpx,BBlsx,CCkrs,DDmx,EEmz,-54.07
AAhpx,BBlsx,CCkrs,DDcy,EEbkv,-49.91
AAhpx,BBlsx,CCkrs,DDcjx,EEkqy,-48.68
AAhpx,BBlsx,CCkrs,DDmx,EEqz,-47.93
AAhpx,BBlsx,CCkrs,DDcy,EEcrv,75.74
AAhpx,BBlsx,CCkrs,DDcjx,EEdhv,84.57
AAhpx,BBlsx,CCkrs,DDmx,EEbhk,87.24
AAhpx,BBlsx,CCkrs,DDcy,EEmpy,-41.02
AAhpx,BBlsx,CCkrs,DDcjx,EEmz,-39.2
AApqr,BBgv,CCbt,DDmx,EEmz,-41.15
AApqr,BBgv,CCbt,DDcy,EEbkv,91.45
AApqr,BBgv,CCbt,DDcjx,EEkqy,90.64
AApqr,BBgv,CCbt,DDmx,EEqz,95.26
AApqr,BBgv,CCbt,DDcy,EEcrv,-32.21
AApqr,BBgv,CCbt,DDcjx,EEdhv,97.62
AApqr,BBgv,CCbt,DDmx,EEbhk,-33.28
AApqr,BBgv,CCbt,DDcy,EEmpy,-27.11
AApqr,BBgv,CCbt,DDcjx,EEmz,-26.08
AAgqt,BBdfv,CCkrs,DDmx,EEmz,-23.83
AAgqt,BBdfv,CCkrs,DDcy,EEbkv,-21.27
AAgqt,BBdfv,CCkrs,DDcjx,EEkqy,-15.48
AAgqt,BBdfv,CCkrs,DDmx,EEqz,-15.24
AAgqt,BBdfv,CCkrs,DDcy,EEcrv,-13.5
AAgqt,BBdfv,CCkrs,DDcjx,EEdhv,-10.2
AAgqt,BBdfv,CCkrs,DDmx,EEbhk,-6.39
AAgqt,BBdfv,CCkrs,DDcy,EEmpy,-5.43
AAgqt,BBdfv,CCkrs,DDcjx,EEmz,-2.07
