AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AAdk,BBtw,CChv,DDnt,EEdn,248.24
AAdk,BBtw,CChv,DDtv,EEmn,97.04
AAdk,BBtw,CChv,DDpw,EEdn,248.36
AAdk,BBtw,CChv,DDpq,EEmn,69.45
AAdk,BBtw,CChv,DDcs,EEdn,229.36
AAdk,BBtw,CChv,DDnt,EEdn,71.4
AAdk,BBtw,CChv,DDtv,EEmn,263.33
AAdk,BBtw,CChv,DDpw,EEdn,490.28
AAdk,BBtw,CChv,DDpq,EEmn,337.31
AAdk,BBtw,CChv,DDcs,EEdn,307.93
AAdk,BBtw,CChv,DDnt,EEdn,148.18
AAdk,BBtw,CChv,DDtv,EEmn,280.29
AAdk,BBtw,CChv,DDpw,EEdn,249.77
AAdk,BBtw,CChv,DDpq,EEmn,445.84
AAdk,BBtw,CChv,DDcs,EEdn,184.24
