AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AAdk,BBtw,CChv,DDnt,EEdn,89.39
AAdk,BBtw,CChv,DDtv,EEmn,129.12
AAdk,BBtw,CChv,DDpw,EEfh,161.23
AAdk,BBtw,CChv,DDpq,EEdn,160.73
AAdk,BBtw,CChv,DDcs,EEmn,202.18
AAdk,BBtw,CChv,DDnt,EEdn,332.07
AAdk,BBtw,CChv,DDtv,EEmn,78.97
AAdk,BBtw,CChv,DDpw,EEfh,79.67
AAdk,BBtw,CChv,DDpq,EEdn,467.56
AAdk,BBtw,CChv,DDcs,EEmn,276.52
AAdk,BBtw,CChv,DDnt,EEdn,405.9
AAdk,BBtw,CChv,DDtv,EEmn,220.15
AAdk,BBtw,CChv,DDpw,EEfh,185.82
AAdk,BBtw,CChv,DDpq,EEdn,316.83
AAdk,BBtw,CChv,DDcs,EEmn,189.01
