AA,BB,CC,Value
AA,BB,CC,Value
AAdk,BBtw,CChv,0.56
AAdk,BBdn,CCrv,1.66
AAdk,BBnw,CCtv,2.44
AAdk,BBtw,CCrz,2.0
AAdk,BBdn,CCfh,4.38
AAdk,BBnw,CCdl,3.98
AAdk,BBtw,CCjz,5.99
AAdk,BBdn,CChv,7.07
AAdk,BBnw,CCrv,7.92
AAnt,BBtw,CChv,9.94
AAnt,BBdn,CCrv,7.42
AAnt,BBnw,CCtv,7.4
AAnt,BBtw,CCrz,14.5
AAnt,BBdn,CCfh,15.84
AAnt,BBnw,CCdl,16.41
AAnt,BBtw,CCjz,17.85
AAnt,BBdn,CChv,18.67
AAnt,BBnw,CCrv,19.82
AAst,BBtw,CChv,20.79
AAst,BBdn,CCrv,21.8
AAst,BBnw,CCtv,22.95
AAst,BBtw,CCrz,17.9
AAst,BBdn,CCfh,24.1
AAst,BBnw,CCdl,19.93
AAst,BBtw,CCjz,26.11
AAst,BBdn,CChv,26.91
AAst,BBnw,CCrv,21.58
