AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AAdk,BBtw,CChv,DDnt,EEdn,96.79
AAdk,BBtw,CChv,DDtv,EEmn,192.01
AAdk,BBtw,CChv,DDpw,EEfh,226.73
AAdk,BBtw,CChv,DDpq,EElp,361.76
AAdk,BBtw,CChv,DDcs,EEdn,202.6
AAdk,BBtw,CChv,DDnt,EEdn,459.14
AAdk,BBtw,CChv,DDtv,EEmn,267.46
AAdk,BBtw,CChv,DDpw,EEfh,173.8
AAdk,BBtw,CChv,DDpq,EElp,238.26
AAdk,BBtw,CChv,DDcs,EEdn,80.27
AAdk,BBtw,CChv,DDnt,EEdn,182.22
AAdk,BBtw,CChv,DDtv,EEmn,215.91
AAdk,BBtw,CChv,DDpw,EEfh,475.33
AAdk,BBtw,CChv,DDpq,EElp,412.26
AAdk,BBtw,CChv,DDcs,EEdn,317.74
