AA,BB,CC,DD,Value
AA,BB,CC,DD,Value
AApqr,BBnqx,CCbt,DDmx,1.5
AApqr,BBnqx,CCfnw,DDkrs,2.29
AApqr,BBnqx,CChpx,DDlmr,2.21
AApqr,BBnqx,CCbt,DDcwz,4.0
AApqr,BBnqx,CCfnw,DDqz,5.33
AApqr,BBnqx,CChpx,DDcmp,7.67
AApqr,BBnqx,CCbt,DDbmz,9.84
AApqr,BBnqx,CCfnw,DDgv,11.71
AApqr,BBnqx,CChpx,DDdlz,14.94
AApqr,BBnqx,CCbt,DDmpy,15.18
AApqr,BBnqx,CCfnw,DDknr,16.23
AApqr,BBnqx,CChpx,DDqtw,16.72
AApqr,BBnqx,CCbt,DDmx,14.03
AApqr,BBnqx,CCfnw,DDkrs,21.79
AApqr,BBnqx,CChpx,DDlmr,24.6
AAmz,BBgqt,CCbt,DDmx,25.85
AAmz,BBgqt,CCfnw,DDkrs,31.48
AAmz,BBgqt,CChpx,DDlmr,33.12
AAmz,BBgqt,CCbt,DDcwz,34.86
AAmz,BBgqt,CCfnw,DDqz,35.58
AAmz,BBgqt,CChpx,DDcmp,34.69
AAmz,BBgqt,CCbt,DDbmz,37.18
AAmz,BBgqt,CCfnw,DDgv,38.74
AAmz,BBgqt,CChpx,DDdlz,39.46
AAmz,BBgqt,CCbt,DDmpy,-94.81
AAmz,BBgqt,CCfnw,DDknr,53.88
AAmz,BBgqt,CChpx,DDqtw,54.89
AAmz,BBgqt,CCbt,DDmx,56.09
AAmz,BBgqt,CCfnw,DDkrs,56.9
AAmz,BBgqt,CChpx,DDlmr,64.32
AAcy,BBbkv,CCbt,DDmx,65.06
AAcy,BBbkv,CCfnw,DDkrs,70.73
AAcy,BBbkv,CChpx,DDlmr,71.87
AAcy,BBbkv,CCbt,DDcwz,71.31
AAcy,BBbkv,CCfnw,DDqz,74.95
AAcy,BBbkv,CChpx,DDcmp,77.14
AAcy,BBbkv,CCbt,DDbmz,78.68
AAcy,BBbkv,CCfnw,DDgv,85.63
AAcy,BBbkv,CChpx,DDdlz,86.55
AAcy,BBbkv,CCbt,DDmpy,90.94
AAcy,BBbkv,CCfnw,DDknr,91.33
AAcy,BBbkv,CChpx,DDqtw,93.03
AAcy,BBbkv,CCbt,DDmx,94.23
AAcy,BBbkv,CCfnw,DDkrs,94.37
AAcy,BBbkv,CChpx,DDlmr,94.44
AApqr,BBcjx,CCbt,DDmx,98.14
AApqr,BBcjx,CCfnw,DDkrs,-0.37
AApqr,BBcjx,CChpx,DDlmr,-99.81
AApqr,BBcjx,CCbt,DDcwz,-96.85
AApqr,BBcjx,CCfnw,DDqz,-95.34
AApqr,BBcjx,CChpx,DDcmp,-94.88
AApqr,BBcjx,CCbt,DDbmz,-94.38
AApqr,BBcjx,CCfnw,DDgv,-92.6
AApqr,BBcjx,CChpx,DDdlz,-95.94
AApqr,BBcjx,CCbt,DDmpy,-90.51
AApqr,BBcjx,CCfnw,DDknr,-90.53
AApqr,BBcjx,CChpx,DDqtw,-88.31
AApqr,BBcjx,CCbt,DDmx,-89.37
AApqr,BBcjx,CCfnw,DDkrs,-92.75
AApqr,BBcjx,CChpx,DDlmr,-85.41
AAmz,BBbpv,CCbt,DDmx,-84.87
AAmz,BBbpv,CCfnw,DDkrs,-80.97
AAmz,BBbpv,CChpx,DDlmr,-78.22
AAmz,BBbpv,CCbt,DDcwz,-76.91
AAmz,BBbpv,CCfnw,DDqz,-76.16
AAmz,BBbpv,CChpx,DDcmp,-74.11
AAmz,BBbpv,CCbt,DDbmz,-75.91
AAmz,BBbpv,CCfnw,DDgv,-71.66
AAmz,BBbpv,CChpx,DDdlz,-71.57
AAmz,BBbpv,CCbt,DDmpy,-67.99
AAmz,BBbpv,CCfnw,DDknr,-67.58
AAmz,BBbpv,CChpx,DDqtw,-65.57
AAmz,BBbpv,CCbt,DDmx,-67.71
AAmz,BBbpv,CCfnw,DDkrs,-65.48
AAmz,BBbpv,CChpx,DDlmr,-61.92
AAcy,BBhpt,CCbt,DDmx,-57.29
AAcy,BBhpt,CCfnw,DDkrs,-54.55
