AA,BB,CC,DD,Value
AA,BB,CC,DD,Value
AAdk,BBtw,CChv,DDnt,0.2
AAdk,BBtw,CCst,DDnw,3.8
AAdk,BBtw,CChv,DDrz,6.27
AAdk,BBtw,CCst,DDcl,10.09
AAdk,BBtw,CChv,DDlp,13.3
AAdk,BBtw,CCst,DDcs,16.45
AAdn,BBrv,CChv,DDnt,19.9
AAdn,BBrv,CCst,DDnw,22.28
AAdn,BBrv,CChv,DDrz,23.01
AAdn,BBrv,CCst,DDcl,24.43
AAdn,BBrv,CChv,DDlp,25.72
AAdn,BBrv,CCst,DDcs,27.72
AAtv,BBmn,CChv,DDnt,27.37
AAtv,BBmn,CCst,DDnw,30.25
AAtv,BBmn,CChv,DDrz,32.49
AAtv,BBmn,CCst,DDcl,38.55
AAtv,BBmn,CChv,DDlp,39.13
AAtv,BBmn,CCst,DDcs,39.41
AAdk,BBpw,CChv,DDnt,38.85
AAdk,BBpw,CCst,DDnw,43.58
AAdk,BBpw,CChv,DDrz,43.91
AAdk,BBpw,CCst,DDcl,47.55
AAdk,BBpw,CChv,DDlp,51.92
AAdk,BBpw,CCst,DDcs,52.99
AAdn,BBdl,CChv,DDnt,56.42
AAdn,BBdl,CCst,DDnw,56.54
AAdn,BBdl,CChv,DDrz,58.2
AAdn,BBdl,CCst,DDcl,58.82
AAdn,BBdl,CChv,DDlp,58.21
AAdn,BBdl,CCst,DDcs,58.62
AAtv,BBhz,CChv,DDnt,57.91
AAtv,BBhz,CCst,DDnw,59.93
AAtv,BBhz,CChv,DDrz,64.54
AAtv,BBhz,CCst,DDcl,59.17
AAtv,BBhz,CChv,DDlp,61.55
AAtv,BBhz,CCst,DDcs,70.4
AAdk,BBqx,CChv,DDnt,75.54
AAdk,BBqx,CCst,DDnw,77.12
AAdk,BBqx,CChv,DDrz,85.0
AAdk,BBqx,CCst,DDcl,86.11
AAdk,BBqx,CChv,DDlp,88.57
AAdk,BBqx,CCst,DDcs,89.79
AAdn,BBhr,CChv,DDnt,90.6
AAdn,BBhr,CCst,DDnw,90.23
AAdn,BBhr,CChv,DDrz,92.24
AAdn,BBhr,CCst,DDcl,95.65
AAdn,BBhr,CChv,DDlp,97.37
AAdn,BBhr,CCst,DDcs,98.48
