AA,BB,CC,DD,EE,FF,Value
AA,BB,CC,DD,EE,FF,Value
AApqr,BBnqx,CCbt,DDmx,EEmz,FFgqt,0.93
AApqr,BBnqx,CCcy,DDbkv,EEhpx,FFlmr,0.81
AApqr,BBnqx,CCkqy,DDcwz,EEmz,FFbpv,3.46
AApqr,BBnqx,CCbt,DDhpt,EEhpx,FFcmp,8.9
AApqr,BBnqx,CCcy,DDbmz,EEmz,FFgqt,8.81
AApqr,BBnqx,CCkqy,DDbsz,EEhpx,FFlmr,11.56
AApqr,BBnqx,CCbt,DDmpy,EEmz,FFbpv,13.46
AApqr,BBnqx,CCcy,DDhlt,EEhpx,FFcmp,15.73
AApqr,BBnqx,CCkqy,DDhk,EEmz,FFgqt,17.93
AAfnw,BBkrs,CCbt,DDmx,EEmz,FFgqt,19.68
AAfnw,BBkrs,CCcy,DDbkv,EEhpx,FFlmr,21.27
AAfnw,BBkrs,CCkqy,DDcwz,EEmz,FFbpv,23.8
AAfnw,BBkrs,CCbt,DDhpt,EEhpx,FFcmp,24.05
AAfnw,BBkrs,CCcy,DDbmz,EEmz,FFgqt,26.46
AAfnw,BBkrs,CCkqy,DDbsz,EEhpx,FFlmr,28.4
AAfnw,BBkrs,CCbt,DDmpy,EEmz,FFbpv,29.27
AAfnw,BBkrs,CCcy,DDhlt,EEhpx,FFcmp,29.28
AAfnw,BBkrs,CCkqy,DDhk,EEmz,FFgqt,31.25
AAcqx,BBcjx,CCbt,DDmx,EEmz,FFgqt,32.74
AAcqx,BBcjx,CCcy,DDbkv,EEhpx,FFlmr,33.14
AAcqx,BBcjx,CCkqy,DDcwz,EEmz,FFbpv,34.35
AAcqx,BBcjx,CCbt,DDhpt,EEhpx,FFcmp,35.62
AAcqx,BBcjx,CCcy,DDbmz,EEmz,FFgqt,38.14
AAcqx,BBcjx,CCkqy,DDbsz,EEhpx,FFlmr,39.32
AAcqx,BBcjx,CCbt,DDmpy,EEmz,FFbpv,40.29
AAcqx,BBcjx,CCcy,DDhlt,EEhpx,FFcmp,40.98
AAcqx,BBcjx,CCkqy,DDhk,EEmz,FFgqt,42.73
AApqr,BBqz,CCbt,DDmx,EEmz,FFgqt,44.52
AApqr,BBqz,CCcy,DDbkv,EEhpx,FFlmr,44.78
AApqr,BBqz,CCkqy,DDcwz,EEmz,FFbpv,45.94
AApqr,BBqz,CCbt,DDhpt,EEhpx,FFcmp,49.07
AApqr,BBqz,CCcy,DDbmz,EEmz,FFgqt,49.96
AApqr,BBqz,CCkqy,DDbsz,EEhpx,FFlmr,53.58
AApqr,BBqz,CCbt,DDmpy,EEmz,FFbpv,54.43
AApqr,BBqz,CCcy,DDhlt,EEhpx,FFcmp,56.23
AApqr,BBqz,CCkqy,DDhk,EEmz,FFgqt,57.42
AAfnw,BBbgp,CCbt,DDmx,EEmz,FFgqt,57.3
AAfnw,BBbgp,CCcy,DDbkv,EEhpx,FFlmr,58.58
AAfnw,BBbgp,CCkqy,DDcwz,EEmz,FFbpv,60.19
AAfnw,BBbgp,CCbt,DDhpt,EEhpx,FFcmp,61.38
AAfnw,BBbgp,CCcy,DDbmz,EEmz,FFgqt,60.48
AAfnw,BBbgp,CCkqy,DDbsz,EEhpx,FFlmr,63.43
AAfnw,BBbgp,CCbt,DDmpy,EEmz,FFbpv,64.33
AAfnw,BBbgp,CCcy,DDhlt,EEhpx,FFcmp,64.84
AAfnw,BBbgp,CCkqy,DDhk,EEmz,FFgqt,65.49
AAcqx,BBgv,CCbt,DDmx,EEmz,FFgqt,67.06
AAcqx,BBgv,CCcy,DDbkv,EEhpx,FFlmr,69.78
AAcqx,BBgv,CCkqy,DDcwz,EEmz,FFbpv,69.94
AAcqx,BBgv,CCbt,DDhpt,EEhpx,FFcmp,72.4
AAcqx,BBgv,CCcy,DDbmz,EEmz,FFgqt,76.36
AAcqx,BBgv,CCkqy,DDbsz,EEhpx,FFlmr,77.75
AAcqx,BBgv,CCbt,DDmpy,EEmz,FFbpv,78.36
AAcqx,BBgv,CCcy,DDhlt,EEhpx,FFcmp,79.87
AAcqx,BBgv,CCkqy,DDhk,EEmz,FFgqt,82.91
AApqr,BBlt,CCbt,DDmx,EEmz,FFgqt,83.03
AApqr,BBlt,CCcy,DDbkv,EEhpx,FFlmr,84.69
AApqr,BBlt,CCkqy,DDcwz,EEmz,FFbpv,85.97
AApqr,BBlt,CCbt,DDhpt,EEhpx,FFcmp,86.2
AApqr,BBlt,CCcy,DDbmz,EEmz,FFgqt,86.98
AApqr,BBlt,CCkqy,DDbsz,EEhpx,FFlmr,90.34
AApqr,BBlt,CCbt,DDmpy,EEmz,FFbpv,90.31
AApqr,BBlt,CCcy,DDhlt,EEhpx,FFcmp,97.0
AApqr,BBlt,CCkqy,DDhk,EEmz,FFgqt,98.23
