AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AAdk,BBtw,CChv,DDnt,EEdn,128.81
AAdk,BBtw,CChv,DDtv,EEmn,385.01
AAdk,BBtw,CChv,DDpw,EEfh,162.86
AAdk,BBtw,CChv,DDpq,EEdn,260.83
AAdk,BBtw,CChv,DDcs,EEmn,201.42
AAdk,BBtw,CChv,DDnt,EEdn,299.68
AAdk,BBtw,CChv,DDtv,EEmn,144.65
AAdk,BBtw,CChv,DDpw,EEfh,114.5
AAdk,BBtw,CChv,DDpq,EEdn,466.17
AAdk,BBtw,CChv,DDcs,EEmn,180.75
AAdk,BBtw,CChv,DDnt,EEdn,120.36
AAdk,BBtw,CChv,DDtv,EEmn,94.31
AAdk,BBtw,CChv,DDpw,EEfh,315.0
AAdk,BBtw,CChv,DDpq,EEdn,445.69
AAdk,BBtw,CChv,DDcs,EEmn,286.92
