AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AAdk,BBtw,CChv,DDnt,EEdn,32.09
AAdk,BBtw,CChv,DDtv,EEdn,90.53
AAdk,BBtw,CChv,DDpw,EEdn,70.95
AAdk,BBst,CCnw,DDnt,EEdn,70.65
AAdk,BBst,CCnw,DDtv,EEdn,72.96
AAdk,BBst,CCnw,DDpw,EEdn,70.16
AAdk,BBrz,CChv,DDnt,EEdn,76.15
AAdk,BBrz,CChv,DDtv,EEdn,45.74
AAdk,BBrz,CChv,DDpw,EEdn,78.03
AAdk,BBtw,CCnw,DDnt,EEdn,80.97
AAdk,BBtw,CCnw,DDtv,EEdn,82.07
AAdk,BBtw,CCnw,DDpw,EEdn,51.79
AAdk,BBst,CChv,DDnt,EEdn,85.42
AAdk,BBst,CChv,DDtv,EEdn,87.72
AAdk,BBst,CChv,DDpw,EEdn,56.47
AAdk,BBrz,CCnw,DDnt,EEdn,56.48
AAdk,BBrz,CCnw,DDtv,EEdn,94.89
AAdk,BBrz,CCnw,DDpw,EEdn,95.22
