AA,BB,CC,DD,EE,FF,Value
AA,BB,CC,DD,EE,FF,Value
AApqr,BBnqx,CCbt,DDmx,EEmz,FFgqt,1.62
AApqr,BBnqx,CCcy,DDbkv,EEhpx,FFlmr,2.7
AApqr,BBnqx,CCkqy,DDcwz,EEmz,FFbpv,4.6
AApqr,BBnqx,CCbt,DDhpt,EEhpx,FFgqt,5.4
AApqr,BBnqx,CCcy,DDbmz,EEmz,FFlmr,6.98
AApqr,BBnqx,CCkqy,DDbsz,EEhpx,FFbpv,7.96
AApqr,BBnqx,CCbt,DDmpy,EEmz,FFgqt,8.24
AApqr,BBnqx,CCcy,DDmx,EEhpx,FFlmr,10.88
AApqr,BBnqx,CCkqy,DDbkv,EEmz,FFbpv,12.22
AAfnw,BBkrs,CCbt,DDmx,EEmz,FFgqt,13.63
AAfnw,BBkrs,CCcy,DDbkv,EEhpx,FFlmr,12.63
AAfnw,BBkrs,CCkqy,DDcwz,EEmz,FFbpv,15.87
AAfnw,BBkrs,CCbt,DDhpt,EEhpx,FFgqt,16.08
AAfnw,BBkrs,CCcy,DDbmz,EEmz,FFlmr,14.03
AAfnw,BBkrs,CCkqy,DDbsz,EEhpx,FFbpv,18.67
AAfnw,BBkrs,CCbt,DDmpy,EEmz,FFgqt,19.47
AAfnw,BBkrs,CCcy,DDmx,EEhpx,FFlmr,20.94
AAfnw,BBkrs,CCkqy,DDbkv,EEmz,FFbpv,16.05
AAcqx,BBcjx,CCbt,DDmx,EEmz,FFgqt,22.59
AAcqx,BBcjx,CCcy,DDbkv,EEhpx,FFlmr,25.47
AAcqx,BBcjx,CCkqy,DDcwz,EEmz,FFbpv,26.75
AAcqx,BBcjx,CCbt,DDhpt,EEhpx,FFgqt,29.79
AAcqx,BBcjx,CCcy,DDbmz,EEmz,FFlmr,33.25
AAcqx,BBcjx,CCkqy,DDbsz,EEhpx,FFbpv,35.96
AAcqx,BBcjx,CCbt,DDmpy,EEmz,FFgqt,37.8
AAcqx,BBcjx,CCcy,DDmx,EEhpx,FFlmr,38.53
AAcqx,BBcjx,CCkqy,DDbkv,EEmz,FFbpv,39.56
AApqr,BBqz,CCbt,DDmx,EEmz,FFgqt,40.03
AApqr,BBqz,CCcy,DDbkv,EEhpx,FFlmr,41.42
AApqr,BBqz,CCkqy,DDcwz,EEmz,FFbpv,41.83
AApqr,BBqz,CCbt,DDhpt,EEhpx,FFgqt,42.55
AApqr,BBqz,CCcy,DDbmz,EEmz,FFlmr,42.48
AApqr,BBqz,CCkqy,DDbsz,EEhpx,FFbpv,43.39
AApqr,BBqz,CCbt,DDmpy,EEmz,FFgqt,43.04
AApqr,BBqz,CCcy,DDmx,EEhpx,FFlmr,40.88
AApqr,BBqz,CCkqy,DDbkv,EEmz,FFbpv,42.32
AAfnw,BBbgp,CCbt,DDmx,EEmz,FFgqt,49.29
AAfnw,BBbgp,CCcy,DDbkv,EEhpx,FFlmr,50.7
AAfnw,BBbgp,CCkqy,DDcwz,EEmz,FFbpv,51.86
AAfnw,BBbgp,CCbt,DDhpt,EEhpx,FFgqt,52.82
AAfnw,BBbgp,CCcy,DDbmz,EEmz,FFlmr,53.11
AAfnw,BBbgp,CCkqy,DDbsz,EEhpx,FFbpv,53.38
AAfnw,BBbgp,CCbt,DDmpy,EEmz,FFgqt,55.81
AAfnw,BBbgp,CCcy,DDmx,EEhpx,FFlmr,58.87
AAfnw,BBbgp,CCkqy,DDbkv,EEmz,FFbpv,60.62
AAcqx,BBgv,CCbt,DDmx,EEmz,FFgqt,60.08
AAcqx,BBgv,CCcy,DDbkv,EEhpx,FFlmr,63.05
AAcqx,BBgv,CCkqy,DDcwz,EEmz,FFbpv,64.88
AAcqx,BBgv,CCbt,DDhpt,EEhpx,FFgqt,63.3
AAcqx,BBgv,CCcy,DDbmz,EEmz,FFlmr,66.47
AAcqx,BBgv,CCkqy,DDbsz,EEhpx,FFbpv,68.91
AAcqx,BBgv,CCbt,DDmpy,EEmz,FFgqt,69.02
AAcqx,BBgv,CCcy,DDmx,EEhpx,FFlmr,71.03
AAcqx,BBgv,CCkqy,DDbkv,EEmz,FFbpv,72.55
AApqr,BBlt,CCbt,DDmx,EEmz,FFgqt,73.29
