AA,BB,CC,Value
AA,BB,CC,Value
AAdk,BBtw,CChv,3.7
AAdk,BBdn,CCrv,3.23
AAdk,BBnw,CCtv,5.94
AAdk,BBtw,CCrz,6.69
AAdk,BBdn,CCfh,8.45
AAdk,BBnw,CCdl,10.6
AAdk,BBtw,CCjz,12.07
AAdk,BBdn,CChv,12.39
AAdk,BBnw,CCrv,14.51
AAnt,BBtw,CChv,15.76
AAnt,BBdn,CCrv,16.58
AAnt,BBnw,CCtv,16.7
AAnt,BBtw,CCrz,12.8
AAnt,BBdn,CCfh,19.15
AAnt,BBnw,CCdl,19.82
AAnt,BBtw,CCjz,21.01
AAnt,BBdn,CChv,20.99
AAnt,BBnw,CCrv,22.89
AAst,BBtw,CChv,24.84
AAst,BBdn,CCrv,25.66
AAst,BBnw,CCtv,26.81
AAst,BBtw,CCrz,26.65
AAst,BBdn,CCfh,27.31
AAst,BBnw,CCdl,25.51
AAst,BBtw,CCjz,22.64
AAst,BBdn,CChv,18.05
AAst,BBnw,CCrv,0.08
