AA,BB,CC,Value
AA,BB,CC,Value
AAdk,BBtw,CChv,1.84
AAdk,BBdn,CCrv,2.75
AAdk,BBnw,CCtv,3.57
AAdk,BBtw,CCrz,4.23
AAdk,BBdn,CCfh,5.24
AAdk,BBnw,CCdl,3.5
AAdk,BBtw,CCjz,7.05
AAdk,BBdn,CChv,8.91
AAdk,BBnw,CCrv,9.8
AAnt,BBtw,CChv,10.31
AAnt,BBdn,CCrv,10.05
AAnt,BBnw,CCtv,8.53
AAnt,BBtw,CCrz,13.56
AAnt,BBdn,CCfh,13.61
AAnt,BBnw,CCdl,10.68
AAnt,BBtw,CCjz,16.2
AAnt,BBdn,CChv,9.16
AAnt,BBnw,CCrv,19.58
AAst,BBtw,CChv,20.99
AAst,BBdn,CCrv,19.29
AAst,BBnw,CCtv,22.98
AAst,BBtw,CCrz,23.14
AAst,BBdn,CCfh,24.75
AAst,BBnw,CCdl,24.06
AAst,BBtw,CCjz,23.34
AAst,BBdn,CChv,3.12
AAst,BBnw,CCrv,4.31
