AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AAdk,BBtw,CChv,DDnt,EEdn,289.28
AAdk,BBtw,CChv,DDtv,EEmn,484.07
AAdk,BBtw,CChv,DDpw,EEfh,319.08
AAdk,BBtw,CChv,DDpq,EEdn,397.35
AAdk,BBtw,CChv,DDcs,EEmn,78.91
AAdk,BBtw,CChv,DDnt,EEdn,206.95
AAdk,BBtw,CChv,DDtv,EEmn,143.14
AAdk,BBtw,CChv,DDpw,EEfh,463.94
AAdk,BBtw,CChv,DDpq,EEdn,50.11
AAdk,BBtw,CChv,DDcs,EEmn,51.34
AAdk,BBtw,CChv,DDnt,EEdn,461.59
AAdk,BBtw,CChv,DDtv,EEmn,149.55
AAdk,BBtw,CChv,DDpw,EEfh,476.91
AAdk,BBtw,CChv,DDpq,EEdn,62.7
AAdk,BBtw,CChv,DDcs,EEmn,447.12
