AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AAdk,BBtw,CChv,DDnt,EEdn,480.83
AAdk,BBtw,CChv,DDtv,EEmn,481.62
AAdk,BBtw,CChv,DDpw,EEdn,353.44
AAdk,BBtw,CChv,DDpq,EEmn,451.94
AAdk,BBtw,CChv,DDcs,EEdn,356.51
AAdk,BBtw,CChv,DDnt,EEdn,416.2
AAdk,BBtw,CChv,DDtv,EEmn,168.9
AAdk,BBtw,CChv,DDpw,EEdn,393.45
AAdk,BBtw,CChv,DDpq,EEmn,204.64
AAdk,BBtw,CChv,DDcs,EEdn,78.79
AAdk,BBtw,CChv,DDnt,EEdn,85.39
AAdk,BBtw,CChv,DDtv,EEmn,54.59
AAdk,BBtw,CChv,DDpw,EEdn,55.4
AAdk,BBtw,CChv,DDpq,EEmn,154.33
AAdk,BBtw,CChv,DDcs,EEdn,62.0
