AA,BB,CC,Value
AA,BB,CC,Value
AAdk,BBtw,CChv,1.25
AAdk,BBdn,CCrv,2.68
AAdk,BBnw,CCtv,3.24
AAdk,BBtw,CCrz,4.21
AAdk,BBdn,CCfh,5.2
AAdk,BBnw,CCdl,6.03
AAdk,BBtw,CCjz,7.3
AAdk,BBdn,CCcs,7.22
AAdk,BBnw,CCcp,9.43
AAnt,BBtw,CChv,3.0
AAnt,BBdn,CCrv,11.74
AAnt,BBnw,CCtv,12.69
AAnt,BBtw,CCrz,8.69
AAnt,BBdn,CCfh,11.62
AAnt,BBnw,CCdl,15.49
AAnt,BBtw,CCjz,16.47
AAnt,BBdn,CCcs,10.81
AAnt,BBnw,CCcp,18.29
AAst,BBtw,CChv,19.13
AAst,BBdn,CCrv,18.32
AAst,BBnw,CCtv,21.85
AAst,BBtw,CCrz,19.94
AAst,BBdn,CCfh,24.91
AAst,BBnw,CCdl,26.82
AAst,BBtw,CCjz,6.58
AAst,BBdn,CCcs,6.73
AAst,BBnw,CCcp,7.8
