AA,BB,CC,Value
AA,BB,CC,Value
AAdk,BBtw,CChv,2.73
AAdk,BBdn,CCrv,5.5
AAdk,BBnw,CCtv,6.55
AAdk,BBtw,CCrz,7.29
AAdk,BBdn,CCfh,8.57
AAdk,BBnw,CCdl,9.95
AAdk,BBtw,CCjz,6.01
AAdk,BBdn,CChv,11.47
AAdk,BBnw,CCrv,5.58
AAnt,BBtw,CChv,13.13
AAnt,BBdn,CCrv,13.16
AAnt,BBnw,CCtv,13.2
AAnt,BBtw,CCrz,13.37
AAnt,BBdn,CCfh,13.65
AAnt,BBnw,CCdl,19.51
AAnt,BBtw,CCjz,20.36
AAnt,BBdn,CChv,21.63
AAnt,BBnw,CCrv,22.36
AAst,BBtw,CChv,23.47
AAst,BBdn,CCrv,22.33
AAst,BBnw,CCtv,25.9
AAst,BBtw,CCrz,26.53
AAst,BBdn,CCfh,26.78
AAst,BBnw,CCdl,27.31
AAst,BBtw,CCjz,24.39
AAst,BBdn,CChv,0.22
AAst,BBnw,CCrv,20.23
