AA,BB,CC,DD,EE,FF,Value
AA,BB,CC,DD,EE,FF,Value
AAdk,BBtw,CChv,DDnt,EEdn,FFrv,2.25
AAdk,BBtw,CCtv,DDmn,EEdn,FFrv,4.08
AAdk,BBtw,CChv,DDcl,EEdn,FFrv,7.09
AAdk,BBtw,CCtv,DDhz,EEdn,FFrv,11.78
AAst,BBnw,CChv,DDnt,EEdn,FFrv,12.2
AAst,BBnw,CCtv,DDmn,EEdn,FFrv,14.71
AAst,BBnw,CChv,DDcl,EEdn,FFrv,25.11
AAst,BBnw,CCtv,DDhz,EEdn,FFrv,28.48
AAdt,BBpw,CChv,DDnt,EEdn,FFrv,35.56
AAdt,BBpw,CCtv,DDmn,EEdn,FFrv,35.22
AAdt,BBpw,CChv,DDcl,EEdn,FFrv,35.04
AAdt,BBpw,CCtv,DDhz,EEdn,FFrv,38.68
AAdk,BBlp,CChv,DDnt,EEdn,FFrv,45.04
AAdk,BBlp,CCtv,DDmn,EEdn,FFrv,46.68
AAdk,BBlp,CChv,DDcl,EEdn,FFrv,46.79
AAdk,BBlp,CCtv,DDhz,EEdn,FFrv,45.85
AAst,BBqx,CChv,DDnt,EEdn,FFrv,49.86
AAst,BBqx,CCtv,DDmn,EEdn,FFrv,50.87
AAst,BBqx,CChv,DDcl,EEdn,FFrv,55.38
AAst,BBqx,CCtv,DDhz,EEdn,FFrv,57.46
AAdt,BBdf,CChv,DDnt,EEdn,FFrv,66.43
AAdt,BBdf,CCtv,DDmn,EEdn,FFrv,66.97
AAdt,BBdf,CChv,DDcl,EEdn,FFrv,70.3
AAdt,BBdf,CCtv,DDhz,EEdn,FFrv,81.32
AAdk,BBmq,CChv,DDnt,EEdn,FFrv,88.5
AAdk,BBmq,CCtv,DDmn,EEdn,FFrv,90.56
AAdk,BBmq,CChv,DDcl,EEdn,FFrv,91.22
AAdk,BBmq,CCtv,DDhz,EEdn,FFrv,95.43
AAst,BBbs,CChv,DDnt,EEdn,FFrv,97.86
AAst,BBbs,CCtv,DDmn,EEdn,FFrv,98.51
AAst,BBbs,CChv,DDcl,EEdn,FFrv,99.17
AAst,BBbs,CCtv,DDhz,EEdn,FFrv,99.31
