AA,BB,CC,Value
AA,BB,CC,Value
AAdk,BBtw,CChv,2.56
AAdk,BBdn,CCrv,3.76
AAdk,BBnw,CCtv,4.16
AAdk,BBtw,CCrz,4.56
AAdk,BBdn,CCfh,4.92
AAdk,BBnw,CCdl,7.41
AAdk,BBtw,CCjz,8.02
AAdk,BBdn,CCcs,7.35
AAdk,BBnw,CChv,10.8
AAnt,BBtw,CChv,11.54
AAnt,BBdn,CCrv,12.2
AAnt,BBnw,CCtv,15.1
AAnt,BBtw,CCrz,15.14
AAnt,BBdn,CCfh,15.05
AAnt,BBnw,CCdl,16.34
AAnt,BBtw,CCjz,19.93
AAnt,BBdn,CCcs,19.42
AAnt,BBnw,CChv,21.19
AAst,BBtw,CChv,16.59
AAst,BBdn,CCrv,17.56
AAst,BBnw,CCtv,24.94
AAst,BBtw,CCrz,25.53
AAst,BBdn,CCfh,24.83
AAst,BBnw,CCdl,27.63
AAst,BBtw,CCjz,26.03
AAst,BBdn,CCcs,24.42
AAst,BBnw,CChv,24.05
