AA,BB,CC,DD,Value
AA,BB,CC,DD,Value
AApqr,BBnqx,CCbt,DDmx,-0.27
AApqr,BBnqx,CCfnw,DDkrs,0.48
AApqr,BBnqx,CChpx,DDlmr,5.45
AApqr,BBnqx,CCbt,DDcwz,5.29
AApqr,BBnqx,CCfnw,DDqz,6.28
AApqr,BBnqx,CChpx,DDcmp,5.95
AApqr,BBnqx,CCbt,DDbmz,10.45
AApqr,BBnqx,CCfnw,DDgv,11.92
AApqr,BBnqx,CChpx,DDdlz,12.4
AApqr,BBnqx,CCbt,DDmpy,11.67
AApqr,BBnqx,CCfnw,DDknr,11.78
AApqr,BBnqx,CChpx,DDqtw,16.86
AApqr,BBnqx,CCbt,DDmx,17.09
AApqr,BBnqx,CCfnw,DDkrs,21.41
AApqr,BBnqx,CChpx,DDlmr,21.51
AAmz,BBgqt,CCbt,DDmx,22.59
AAmz,BBgqt,CCfnw,DDkrs,28.54
AAmz,BBgqt,CChpx,DDlmr,29.94
AAmz,BBgqt,CCbt,DDcwz,31.6
AAmz,BBgqt,CCfnw,DDqz,33.69
AAmz,BBgqt,CChpx,DDcmp,35.85
AAmz,BBgqt,CCbt,DDbmz,36.13
AAmz,BBgqt,CCfnw,DDgv,39.97
AAmz,BBgqt,CChpx,DDdlz,40.26
AAmz,BBgqt,CCbt,DDmpy,44.15
AAmz,BBgqt,CCfnw,DDknr,50.71
AAmz,BBgqt,CChpx,DDqtw,54.83
AAmz,BBgqt,CCbt,DDmx,55.71
AAmz,BBgqt,CCfnw,DDkrs,56.2
AAmz,BBgqt,CChpx,DDlmr,55.75
AAcy,BBbkv,CCbt,DDmx,58.93
AAcy,BBbkv,CCfnw,DDkrs,58.35
AAcy,BBbkv,CChpx,DDlmr,62.0
AAcy,BBbkv,CCbt,DDcwz,64.19
AAcy,BBbkv,CCfnw,DDqz,66.19
AAcy,BBbkv,CChpx,DDcmp,69.08
AAcy,BBbkv,CCbt,DDbmz,70.49
AAcy,BBbkv,CCfnw,DDgv,70.54
AAcy,BBbkv,CChpx,DDdlz,72.93
AAcy,BBbkv,CCbt,DDmpy,79.05
AAcy,BBbkv,CCfnw,DDknr,80.52
AAcy,BBbkv,CChpx,DDqtw,82.31
AAcy,BBbkv,CCbt,DDmx,84.73
AAcy,BBbkv,CCfnw,DDkrs,86.95
AAcy,BBbkv,CChpx,DDlmr,94.75
AApqr,BBcjx,CCbt,DDmx,95.2
AApqr,BBcjx,CCfnw,DDkrs,99.1
AApqr,BBcjx,CChpx,DDlmr,99.93
AApqr,BBcjx,CCbt,DDcwz,-0.57
AApqr,BBcjx,CCfnw,DDqz,-98.84
AApqr,BBcjx,CChpx,DDcmp,-96.03
AApqr,BBcjx,CCbt,DDbmz,-90.42
AApqr,BBcjx,CCfnw,DDgv,-87.44
AApqr,BBcjx,CChpx,DDdlz,-85.83
AApqr,BBcjx,CCbt,DDmpy,-83.29
AApqr,BBcjx,CCfnw,DDknr,-76.17
AApqr,BBcjx,CChpx,DDqtw,-75.76
AApqr,BBcjx,CCbt,DDmx,-71.58
AApqr,BBcjx,CCfnw,DDkrs,-70.28
AApqr,BBcjx,CChpx,DDlmr,-69.14
AAmz,BBbpv,CCbt,DDmx,-68.06
AAmz,BBbpv,CCfnw,DDkrs,-63.62
AAmz,BBbpv,CChpx,DDlmr,-60.85
AAmz,BBbpv,CCbt,DDcwz,-58.4
AAmz,BBbpv,CCfnw,DDqz,-57.23
AAmz,BBbpv,CChpx,DDcmp,-53.72
AAmz,BBbpv,CCbt,DDbmz,-52.87
AAmz,BBbpv,CCfnw,DDgv,-50.72
AAmz,BBbpv,CChpx,DDdlz,-48.2
AAmz,BBbpv,CCbt,DDmpy,-46.93
AAmz,BBbpv,CCfnw,DDknr,-45.35
AAmz,BBbpv,CChpx,DDqtw,-43.59
AAmz,BBbpv,CCbt,DDmx,-42.6
AAmz,BBbpv,CCfnw,DDkrs,-34.62
AAmz,BBbpv,CChpx,DDlmr,-31.85
AAcy,BBhpt,CCbt,DDmx,-31.17
AAcy,BBhpt,CCfnw,DDkrs,-29.06
AAcy,BBhpt,CChpx,DDlmr,-28.41
AAcy,BBhpt,CCbt,DDcwz,-21.43
AAcy,BBhpt,CCfnw,DDqz,-20.1
AAcy,BBhpt,CChpx,DDcmp,-19.77
AAcy,BBhpt,CCbt,DDbmz,-18.1
AAcy,BBhpt,CCfnw,DDgv,-17.25
AAcy,BBhpt,CChpx,DDdlz,-16.9
AAcy,BBhpt,CCbt,DDmpy,-16.55
AAcy,BBhpt,CCfnw,DDknr,-14.8
AAcy,BBhpt,CChpx,DDqtw,-12.36
AAcy,BBhpt,CCbt,DDmx,-10.28
AAcy,BBhpt,CCfnw,DDkrs,-9.02
AAcy,BBhpt,CChpx,DDlmr,-8.56
