AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AAdk,BBtw,CChv,DDnt,EEdn,258.11
AAdk,BBtw,CChv,DDtv,EEmn,199.47
AAdk,BBtw,CChv,DDpw,EEdn,135.38
AAdk,BBtw,CChv,DDpq,EEmn,329.33
AAdk,BBtw,CChv,DDcs,EEdn,426.79
AAdk,BBtw,CChv,DDnt,EEdn,169.39
AAdk,BBtw,CChv,DDtv,EEmn,491.92
AAdk,BBtw,CChv,DDpw,EEdn,295.26
AAdk,BBtw,CChv,DDpq,EEmn,431.67
AAdk,BBtw,CChv,DDcs,EEdn,304.5
AAdk,BBtw,CChv,DDnt,EEdn,368.54
AAdk,BBtw,CChv,DDtv,EEmn,466.3
AAdk,BBtw,CChv,DDpw,EEdn,275.4
AAdk,BBtw,CChv,DDpq,EEmn,243.29
AAdk,BBtw,CChv,DDcs,EEdn,350.3
