AA,BB,CC,DD,EE,FF,Value
AA,BB,CC,DD,EE,FF,Value
AAdk,BBtw,CChv,DDnt,EEdn,FFrv,0.3
AAdk,BBtw,CCtv,DDmn,EEdn,FFrz,0.89
AAdk,BBtw,CChv,DDcl,EEdn,FFrv,19.3
AAdk,BBtw,CCtv,DDhz,EEdn,FFrz,19.12
AAdk,BBtw,CChv,DDhm,EEdn,FFrv,21.75
AAdk,BBtw,CCtv,DDps,EEdn,FFrz,22.87
AAst,BBnw,CChv,DDnt,EEdn,FFrv,23.47
AAst,BBnw,CCtv,DDmn,EEdn,FFrz,24.8
AAst,BBnw,CChv,DDcl,EEdn,FFrv,32.75
AAst,BBnw,CCtv,DDhz,EEdn,FFrz,33.98
AAst,BBnw,CChv,DDhm,EEdn,FFrv,39.87
AAst,BBnw,CCtv,DDps,EEdn,FFrz,40.52
AAdk,BBpw,CChv,DDnt,EEdn,FFrv,47.41
AAdk,BBpw,CCtv,DDmn,EEdn,FFrz,49.63
AAdk,BBpw,CChv,DDcl,EEdn,FFrv,51.89
AAdk,BBpw,CCtv,DDhz,EEdn,FFrz,52.74
AAdk,BBpw,CChv,DDhm,EEdn,FFrv,56.88
AAdk,BBpw,CCtv,DDps,EEdn,FFrz,61.43
AAst,BBlp,CChv,DDnt,EEdn,FFrv,63.53
AAst,BBlp,CCtv,DDmn,EEdn,FFrz,69.86
AAst,BBlp,CChv,DDcl,EEdn,FFrv,70.06
AAst,BBlp,CCtv,DDhz,EEdn,FFrz,74.19
AAst,BBlp,CChv,DDhm,EEdn,FFrv,76.92
AAst,BBlp,CCtv,DDps,EEdn,FFrz,78.61
AAdk,BBqx,CChv,DDnt,EEdn,FFrv,79.17
AAdk,BBqx,CCtv,DDmn,EEdn,FFrz,78.7
AAdk,BBqx,CChv,DDcl,EEdn,FFrv,84.25
AAdk,BBqx,CCtv,DDhz,EEdn,FFrz,88.87
AAdk,BBqx,CChv,DDhm,EEdn,FFrv,88.25
AAdk,BBqx,CCtv,DDps,EEdn,FFrz,93.95
