AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AAdk,BBtw,CChv,DDnt,EEdn,89.99
AAdk,BBtw,CChv,DDtv,EEmn,32.76
AAdk,BBtw,CChv,DDpw,EEdn,71.08
AAdk,BBst,CChv,DDnt,EEdn,10.1
AAdk,BBst,CChv,DDtv,EEmn,78.05
AAdk,BBst,CChv,DDpw,EEdn,24.35
AAdk,BBrz,CChv,DDnt,EEdn,49.57
AAdk,BBrz,CChv,DDtv,EEmn,20.53
AAdk,BBrz,CChv,DDpw,EEdn,21.89
AAdk,BBtw,CChv,DDnt,EEdn,22.19
AAdk,BBtw,CChv,DDtv,EEmn,23.62
AAdk,BBtw,CChv,DDpw,EEdn,87.01
AAdk,BBst,CChv,DDnt,EEdn,25.07
AAdk,BBst,CChv,DDtv,EEmn,91.17
AAdk,BBst,CChv,DDpw,EEdn,95.49
