Import-AAdk,BB,CC,DD,Value
AA,BB,CC,DD,Value
AAdk,BBtw,CChv,DDnt,996.73
AAdk,BBtw,CCst,DDnw,837.25
AAdk,BBtw,CChv,DDrz,454.18
AAdk,BBtw,CCst,DDcl,743.88
AAdk,BBtw,CChv,DDlp,776.5
AAdk,BBtw,CCst,DDnt,424.54
AAdk,BBrv,CChv,DDnt,874.02
AAdk,BBrv,CCst,DDnw,266.72
AAdk,BBrv,CChv,DDrz,410.4
AAdk,BBrv,CCst,DDcl,656.42
AAdk,BBrv,CChv,DDlp,373.23
AAdk,BBrv,CCst,DDnt,598.36
AAdk,BBtw,CChv,DDnt,344.32
AAdk,BBtw,CCst,DDnw,922.58
AAdk,BBtw,CChv,DDrz,158.28
AAdk,BBtw,CCst,DDcl,796.76
AAdk,BBtw,CChv,DDlp,606.75
AAdk,BBtw,CCst,DDnt,703.24
