AA,BB,CC,Value
AA,BB,CC,Value
AAdk,BBtw,CChv,2.74
AAdk,BBdn,CCrv,3.03
AAdk,BBnw,CCtv,4.13
AAdk,BBtw,CCrz,5.49
AAdk,BBdn,CCfh,4.31
AAdk,BBnw,CCdl,7.3
AAdk,BBtw,CCjz,6.49
AAdk,BBdn,CChv,9.92
AAdk,BBnw,CCrv,10.71
AAnt,BBtw,CChv,11.55
AAnt,BBdn,CCrv,11.03
AAnt,BBnw,CCtv,12.41
AAnt,BBtw,CCrz,11.11
AAnt,BBdn,CCfh,8.89
AAnt,BBnw,CCdl,16.46
AAnt,BBtw,CCjz,17.77
AAnt,BBdn,CChv,20.73
AAnt,BBnw,CCrv,20.42
AAst,BBtw,CChv,21.13
AAst,BBdn,CCrv,23.23
AAst,BBnw,CCtv,24.96
AAst,BBtw,CCrz,24.86
AAst,BBdn,CCfh,25.22
AAst,BBnw,CCdl,26.45
AAst,BBtw,CCjz,27.23
AAst,BBdn,CChv,26.97
AAst,BBnw,CCrv,4.39
