AA,BB,CC,Value
AA,BB,CC,Value
AAdk,BBtw,CChv,0.58
AAdk,BBdn,CCrv,2.49
AAdk,BBnw,CCtv,3.24
AAdk,BBtw,CCrz,4.69
AAdk,BBdn,CCfh,5.28
AAdk,BBnw,CCdl,6.46
AAdk,BBtw,CCjz,7.68
AAdk,BBdn,CCcs,7.59
AAdk,BBnw,CChv,9.42
AAnt,BBtw,CChv,10.78
AAnt,BBdn,CCrv,10.87
AAnt,BBnw,CCtv,5.92
AAnt,BBtw,CCrz,12.17
AAnt,BBdn,CCfh,3.17
AAnt,BBnw,CCdl,17.98
AAnt,BBtw,CCjz,17.69
AAnt,BBdn,CCcs,21.1
AAnt,BBnw,CChv,23.3
AAst,BBtw,CChv,24.4
AAst,BBdn,CCrv,24.6
AAst,BBnw,CCtv,26.17
AAst,BBtw,CCrz,26.78
AAst,BBdn,CCfh,26.24
AAst,BBnw,CCdl,27.9
AAst,BBtw,CCjz,0.11
AAst,BBdn,CCcs,3.11
AAst,BBnw,CChv,3.9
