AA,BB,CC,DD,Value
AA,BB,CC,DD,Value
AAdk,BBtw,CChv,DDnt,1.39
AAdk,BBtw,CCst,DDnw,3.56
AAdk,BBtw,CCbx,DDrz,13.49
AAdk,BBtw,CChv,DDcl,16.3
AAdk,BBtw,CCst,DDlp,16.91
AAdk,BBtw,CCbx,DDcs,18.98
AAdk,BBtw,CChv,DDhm,22.34
AAdk,BBtw,CCst,DDdf,26.11
AAdk,BBtw,CCbx,DDnt,29.74
AAdn,BBrv,CChv,DDnt,35.35
AAdn,BBrv,CCst,DDnw,38.06
AAdn,BBrv,CCbx,DDrz,38.25
AAdn,BBrv,CChv,DDcl,45.9
AAdn,BBrv,CCst,DDlp,45.74
AAdn,BBrv,CCbx,DDcs,47.84
AAdn,BBrv,CChv,DDhm,48.52
AAdn,BBrv,CCst,DDdf,50.76
AAdn,BBrv,CCbx,DDnt,53.12
AAdk,BBmn,CChv,DDnt,53.32
AAdk,BBmn,CCst,DDnw,53.23
AAdk,BBmn,CCbx,DDrz,59.25
AAdk,BBmn,CChv,DDcl,60.55
AAdk,BBmn,CCst,DDlp,61.33
AAdk,BBmn,CCbx,DDcs,64.53
AAdk,BBmn,CChv,DDhm,73.65
AAdk,BBmn,CCst,DDdf,73.29
AAdk,BBmn,CCbx,DDnt,78.29
AAdn,BBpw,CChv,DDnt,79.68
AAdn,BBpw,CCst,DDnw,80.93
AAdn,BBpw,CCbx,DDrz,80.13
AAdn,BBpw,CChv,DDcl,84.42
AAdn,BBpw,CCst,DDlp,88.95
AAdn,BBpw,CCbx,DDcs,89.84
AAdn,BBpw,CChv,DDhm,89.2
AAdn,BBpw,CCst,DDdf,97.37
AAdn,BBpw,CCbx,DDnt,97.99
