AA,BB,CC,Value
AA,BB,CC,Value
AAdk,BBtw,CChv,1.92
AAdk,BBdn,CCrv,1.65
AAdk,BBnw,CCtv,3.33
AAdk,BBtw,CCrz,3.28
AAdk,BBdn,CCfh,4.33
AAdk,BBnw,CCdl,1.01
AAdk,BBtw,CCjz,10.59
AAdk,BBdn,CCcs,11.8
AAdk,BBnw,CChv,12.65
AAnt,BBtw,CChv,11.12
AAnt,BBdn,CCrv,14.66
AAnt,BBnw,CCtv,15.28
AAnt,BBtw,CCrz,15.51
AAnt,BBdn,CCfh,14.14
AAnt,BBnw,CCdl,18.2
AAnt,BBtw,CCjz,13.38
AAnt,BBdn,CCcs,20.88
AAnt,BBnw,CChv,20.73
AAst,BBtw,CChv,22.01
AAst,BBdn,CCrv,23.61
AAst,BBnw,CCtv,24.14
AAst,BBtw,CCrz,22.58
AAst,BBdn,CCfh,26.66
AAst,BBnw,CCdl,22.65
AAst,BBtw,CCjz,25.39
AAst,BBdn,CCcs,23.23
AAst,BBnw,CChv,26.67
