AA,BB,CC,DD,Value
AA,BB,CC,DD,Value
AAdk,BBtw,CChv,DDnt,7.5
AAdk,BBtw,CCst,DDnw,8.38
AAdk,BBtw,CChv,DDrz,9.76
AAdk,BBtw,CCst,DDcl,11.58
AAdk,BBtw,CChv,DDlp,14.97
AAdk,BBtw,CCst,DDcs,17.14
AAdn,BBrv,CChv,DDnt,17.13
AAdn,BBrv,CCst,DDnw,23.9
AAdn,BBrv,CChv,DDrz,24.44
AAdn,BBrv,CCst,DDcl,26.71
AAdn,BBrv,CChv,DDlp,26.87
AAdn,BBrv,CCst,DDcs,46.03
AAdk,BBmn,CChv,DDnt,46.99
AAdk,BBmn,CCst,DDnw,49.78
AAdk,BBmn,CChv,DDrz,60.41
AAdk,BBmn,CCst,DDcl,61.52
AAdk,BBmn,CChv,DDlp,63.41
AAdk,BBmn,CCst,DDcs,69.29
AAdn,BBpw,CChv,DDnt,73.41
AAdn,BBpw,CCst,DDnw,75.9
AAdn,BBpw,CChv,DDrz,81.87
AAdn,BBpw,CCst,DDcl,96.31
AAdn,BBpw,CChv,DDlp,97.72
AAdn,BBpw,CCst,DDcs,98.99
