AAdk-Export,BB,CC,DD,Value
AA,BB,CC,DD,Value
AAdk,BBtw,CChv,DDnt,640.89
AAdk,BBtw,CCst,DDnw,774.82
AAdk,BBtw,CCbx,DDrz,775.54
AAdk,BBtw,CChv,DDcl,776.8
AAdk,BBtw,CCst,DDlp,782.94
AAdk,BBtw,CCbx,DDcs,531.78
AAdk,BBtw,CChv,DDhm,922.43
AAdk,BBtw,CCst,DDnt,160.51
AAdk,BBtw,CCbx,DDnw,679.61
AAdk,BBrv,CChv,DDnt,41.95
AAdk,BBrv,CCst,DDnw,298.86
AAdk,BBrv,CCbx,DDrz,685.13
AAdk,BBrv,CChv,DDcl,944.94
AAdk,BBrv,CCst,DDlp,947.62
AAdk,BBrv,CCbx,DDcs,692.96
AAdk,BBrv,CChv,DDhm,565.19
AAdk,BBrv,CCst,DDnt,310.88
AAdk,BBrv,CCbx,DDnw,695.98
AAdk,BBmn,CChv,DDnt,321.78
AAdk,BBmn,CCst,DDnw,580.32
AAdk,BBmn,CCbx,DDrz,581.37
AAdk,BBmn,CChv,DDcl,458.06
AAdk,BBmn,CCst,DDlp,844.98
AAdk,BBmn,CCbx,DDcs,461.97
AAdk,BBmn,CChv,DDhm,335.04
AAdk,BBmn,CCst,DDnt,211.03
AAdk,BBmn,CCbx,DDnw,472.69
AAdk,BBtw,CChv,DDnt,347.1
AAdk,BBtw,CCst,DDnw,988.54
AAdk,BBtw,CCbx,DDrz,480.8
AAdk,BBtw,CChv,DDcl,873.81
AAdk,BBtw,CCst,DDlp,879.1
AAdk,BBtw,CCbx,DDcs,496.81
AAdk,BBtw,CChv,DDhm,627.92
AAdk,BBtw,CCst,DDnt,249.68
AAdk,BBtw,CCbx,DDnw,253.05
