AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AApqr,BBnqx,CCbt,DDmx,EEmz,9.77
AApqr,BBnqx,CCbt,DDcy,EEbkv,10.99
AApqr,BBnqx,CCbt,DDcjx,EEkqy,11.52
AApqr,BBnqx,CCbt,DDmx,EEqz,17.15
AApqr,BBnqx,CCbt,DDcy,EEcrv,20.83
AApqr,BBnqx,CCbt,DDcjx,EEdhv,23.19
AApqr,BBnqx,CCbt,DDmx,EEbhk,24.49
AApqr,BBnqx,CCbt,DDcy,EEmpy,25.77
AApqr,BBnqx,CCbt,DDcjx,EEmz,25.93
AAgqt,BBfnw,CCkrs,DDmx,EEmz,29.06
AAgqt,BBfnw,CCkrs,DDcy,EEbkv,33.9
AAgqt,BBfnw,CCkrs,DDcjx,EEkqy,-94.52
AAgqt,BBfnw,CCkrs,DDmx,EEqz,33.01
AAgqt,BBfnw,CCkrs,DDcy,EEcrv,-90.31
AAgqt,BBfnw,CCkrs,DDcjx,EEdhv,-88.23
AAgqt,BBfnw,CCkrs,DDmx,EEbhk,-86.71
AAgqt,BBfnw,CCkrs,DDcy,EEmpy,-85.84
AAgqt,BBfnw,CCkrs,DDcjx,EEmz,44.11
AAhpx,BBlmr,CCcqx,DDmx,EEmz,45.6
AAhpx,BBlmr,CCcqx,DDcy,EEbkv,47.78
AAhpx,BBlmr,CCcqx,DDcjx,EEkqy,-81.51
AAhpx,BBlmr,CCcqx,DDmx,EEqz,47.73
AAhpx,BBlmr,CCcqx,DDcy,EEcrv,-78.3
AAhpx,BBlmr,CCcqx,DDcjx,EEdhv,51.59
AAhpx,BBlmr,CCcqx,DDmx,EEbhk,51.27
AAhpx,BBlmr,CCcqx,DDcy,EEmpy,47.59
AAhpx,BBlmr,CCcqx,DDcjx,EEmz,55.38
AApqr,BBnry,CCbpv,DDmx,EEmz,-72.58
AApqr,BBnry,CCbpv,DDcy,EEbkv,59.58
AApqr,BBnry,CCbpv,DDcjx,EEkqy,60.1
AApqr,BBnry,CCbpv,DDmx,EEqz,61.27
AApqr,BBnry,CCbpv,DDcy,EEcrv,-67.21
AApqr,BBnry,CCbpv,DDcjx,EEdhv,62.3
AApqr,BBnry,CCbpv,DDmx,EEbhk,-64.26
AApqr,BBnry,CCbpv,DDcy,EEmpy,-61.53
AApqr,BBnry,CCbpv,DDcjx,EEmz,68.31
AAgqt,BBhpt,CCbt,DDmx,EEmz,-56.18
AAgqt,BBhpt,CCbt,DDcy,EEbkv,-55.52
AAgqt,BBhpt,CCbt,DDcjx,EEkqy,74.46
AAgqt,BBhpt,CCbt,DDmx,EEqz,74.1
AAgqt,BBhpt,CCbt,DDcy,EEcrv,-52.63
AAgqt,BBhpt,CCbt,DDcjx,EEdhv,-50.39
AAgqt,BBhpt,CCbt,DDmx,EEbhk,-49.71
AAgqt,BBhpt,CCbt,DDcy,EEmpy,78.06
AAgqt,BBhpt,CCbt,DDcjx,EEmz,82.03
AAhpx,BBlsx,CCkrs,DDmx,EEmz,83.63
AAhpx,BBlsx,CCkrs,DDcy,EEbkv,-44.38
AAhpx,BBlsx,CCkrs,DDcjx,EEkqy,82.02
AAhpx,BBlsx,CCkrs,DDmx,EEqz,-42.1
AAhpx,BBlsx,CCkrs,DDcy,EEcrv,-42.49
AAhpx,BBlsx,CCkrs,DDcjx,EEdhv,86.82
AAhpx,BBlsx,CCkrs,DDmx,EEbhk,83.9
AAhpx,BBlsx,CCkrs,DDcy,EEmpy,90.56
AAhpx,BBlsx,CCkrs,DDcjx,EEmz,82.65
AApqr,BBgv,CCcqx,DDmx,EEmz,89.17
AApqr,BBgv,CCcqx,DDcy,EEbkv,-35.88
AApqr,BBgv,CCcqx,DDcjx,EEkqy,94.94
AApqr,BBgv,CCcqx,DDmx,EEqz,97.88
AApqr,BBgv,CCcqx,DDcy,EEcrv,98.01
AApqr,BBgv,CCcqx,DDcjx,EEdhv,-21.02
AApqr,BBgv,CCcqx,DDmx,EEbhk,-9.85
AApqr,BBgv,CCcqx,DDcy,EEmpy,-7.52
AApqr,BBgv,CCcqx,DDcjx,EEmz,-5.25
