AA,BB,CC,Value
AA,BB,CC,Value
AAdk,BBtw,CChv,1.84
AAdk,BBdn,CCrv,1.3
AAdk,BBnw,CCtv,3.21
AAdk,BBtw,CCrz,4.35
AAdk,BBdn,CCfh,5.45
AAdk,BBnw,CCdl,6.18
AAdk,BBtw,CCjz,7.09
AAdk,BBdn,CChv,4.37
AAdk,BBnw,CCrv,9.4
AAnt,BBtw,CChv,11.8
AAnt,BBdn,CCrv,11.02
AAnt,BBnw,CCtv,13.13
AAnt,BBtw,CCrz,11.29
AAnt,BBdn,CCfh,17.59
AAnt,BBnw,CCdl,18.95
AAnt,BBtw,CCjz,18.67
AAnt,BBdn,CChv,20.48
AAnt,BBnw,CCrv,18.9
AAst,BBtw,CChv,22.31
AAst,BBdn,CCrv,23.26
AAst,BBnw,CCtv,24.26
AAst,BBtw,CCrz,21.14
AAst,BBdn,CCfh,19.42
AAst,BBnw,CCdl,27.52
AAst,BBtw,CCjz,19.18
AAst,BBdn,CChv,25.34
AAst,BBnw,CCrv,21.19
