AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AAdk,BBtw,CChv,DDnt,EEdn,70.95
AAdk,BBtw,CChv,DDtv,EEmn,39.14
AAdk,BBtw,CChv,DDpw,EEdn,76.12
AAdk,BBst,CCnw,DDnt,EEdn,45.67
AAdk,BBst,CCnw,DDtv,EEmn,46.43
AAdk,BBst,CCnw,DDpw,EEdn,79.91
AAdk,BBtw,CChv,DDnt,EEdn,80.02
AAdk,BBtw,CChv,DDtv,EEmn,17.25
AAdk,BBtw,CChv,DDpw,EEdn,16.47
AAdk,BBst,CCnw,DDnt,EEdn,51.78
AAdk,BBst,CCnw,DDtv,EEmn,22.97
AAdk,BBst,CCnw,DDpw,EEdn,24.16
AAdk,BBtw,CChv,DDnt,EEdn,57.47
AAdk,BBtw,CChv,DDtv,EEmn,92.35
AAdk,BBtw,CChv,DDpw,EEdn,95.28
