AA,BB,CC,DD,Value
AA,BB,CC,DD,Value
AAdk,BBtw,CChv,DDnt,2.44
AAdk,BBtw,CCst,DDnw,19.88
AAdk,BBtw,CChv,DDrz,20.18
AAdk,BBtw,CCst,DDcl,-0.01
AAdk,BBtw,CChv,DDlp,22.31
AAdk,BBtw,CCst,DDcs,29.0
AAdn,BBrv,CChv,DDnt,-98.38
AAdn,BBrv,CCst,DDnw,-95.13
AAdn,BBrv,CChv,DDrz,-93.61
AAdn,BBrv,CCst,DDcl,-88.13
AAdn,BBrv,CChv,DDlp,-87.31
AAdn,BBrv,CCst,DDcs,-86.02
AAdk,BBmn,CChv,DDnt,45.55
AAdk,BBmn,CCst,DDnw,46.16
AAdk,BBmn,CChv,DDrz,-81.61
AAdk,BBmn,CCst,DDcl,-83.55
AAdk,BBmn,CChv,DDlp,-78.12
AAdk,BBmn,CCst,DDcs,51.75
AAdn,BBpw,CChv,DDnt,51.07
AAdn,BBpw,CCst,DDnw,-69.8
AAdn,BBpw,CChv,DDrz,-68.14
AAdn,BBpw,CCst,DDcl,-67.88
AAdn,BBpw,CChv,DDlp,71.44
AAdn,BBpw,CCst,DDcs,75.38
AAdk,BBdl,CChv,DDnt,78.05
AAdk,BBdl,CCst,DDnw,78.35
AAdk,BBdl,CChv,DDrz,-48.99
AAdk,BBdl,CCst,DDcl,-49.83
AAdk,BBdl,CChv,DDlp,94.4
AAdk,BBdl,CCst,DDcs,98.1
AAdn,BBhz,CChv,DDnt,99.08
AAdn,BBhz,CCst,DDnw,-28.55
AAdn,BBhz,CChv,DDrz,-20.97
AAdn,BBhz,CCst,DDcl,-15.38
AAdn,BBhz,CChv,DDlp,-7.13
AAdn,BBhz,CCst,DDcs,-1.18
