AA,BB,CC,Value
AA,BB,CC,Value
AAdk,BBtw,CChv,0.5
AAdk,BBdn,CCrv,3.54
AAdk,BBnw,CCtv,4.42
AAdk,BBtw,CCrz,5.32
AAdk,BBdn,CCfh,4.86
AAdk,BBnw,CCdl,5.95
AAdk,BBtw,CCjz,8.13
AAdk,BBdn,CCcs,8.3
AAdk,BBnw,CCcp,7.14
AAnt,BBtw,CChv,9.57
AAnt,BBdn,CCrv,12.26
AAnt,BBnw,CCtv,9.8
AAnt,BBtw,CCrz,14.06
AAnt,BBdn,CCfh,15.9
AAnt,BBnw,CCdl,16.3
AAnt,BBtw,CCjz,17.89
AAnt,BBdn,CCcs,18.89
AAnt,BBnw,CCcp,19.06
AAst,BBtw,CChv,18.62
AAst,BBdn,CCrv,18.47
AAst,BBnw,CCtv,22.68
AAst,BBtw,CCrz,21.72
AAst,BBdn,CCfh,24.59
AAst,BBnw,CCdl,25.43
AAst,BBtw,CCjz,26.2
AAst,BBdn,CCcs,26.69
AAst,BBnw,CCcp,23.43
