AA,BB,CC,Value
AA,BB,CC,Value
AAdk,BBtw,CChv,1.71
AAdk,BBdn,CCrv,2.67
AAdk,BBnw,CCtv,2.7
AAdk,BBtw,CCrz,4.87
AAdk,BBdn,CCfh,5.04
AAdk,BBnw,CCdl,4.64
AAdk,BBtw,CCjz,4.95
AAdk,BBdn,CChv,8.85
AAdk,BBnw,CCrv,8.52
AAnt,BBtw,CChv,8.96
AAnt,BBdn,CCrv,4.37
AAnt,BBnw,CCtv,11.01
AAnt,BBtw,CCrz,12.89
AAnt,BBdn,CCfh,14.48
AAnt,BBnw,CCdl,15.01
AAnt,BBtw,CCjz,15.57
AAnt,BBdn,CChv,17.62
AAnt,BBnw,CCrv,18.66
AAst,BBtw,CChv,19.1
AAst,BBdn,CCrv,18.03
AAst,BBnw,CCtv,20.7
AAst,BBtw,CCrz,22.35
AAst,BBdn,CCfh,22.88
AAst,BBnw,CCdl,27.88
AAst,BBtw,CCjz,2.03
AAst,BBdn,CChv,9.05
AAst,BBnw,CCrv,4.21
