AA,BB,CC,DD,EE,FF,Value
AA,BB,CC,DD,EE,FF,Value
AApqr,BBnqx,CCbt,DDmx,EEmz,FFgqt,0.33
AApqr,BBnqx,CCcy,DDbkv,EEmz,FFlmr,4.47
AApqr,BBnqx,CCkqy,DDcwz,EEmz,FFgqt,8.49
AApqr,BBnqx,CCbt,DDhpt,EEmz,FFlmr,9.42
AApqr,BBnqx,CCcy,DDbmz,EEmz,FFgqt,10.61
AApqr,BBnqx,CCkqy,DDbsz,EEmz,FFlmr,17.78
AApqr,BBnqx,CCbt,DDmpy,EEmz,FFgqt,17.87
AApqr,BBnqx,CCcy,DDhlt,EEmz,FFlmr,23.12
AApqr,BBnqx,CCkqy,DDmx,EEmz,FFgqt,24.8
AAfnw,BBkrs,CCbt,DDmx,EEmz,FFgqt,25.85
AAfnw,BBkrs,CCcy,DDbkv,EEmz,FFlmr,30.12
AAfnw,BBkrs,CCkqy,DDcwz,EEmz,FFgqt,36.08
AAfnw,BBkrs,CCbt,DDhpt,EEmz,FFlmr,36.63
AAfnw,BBkrs,CCcy,DDbmz,EEmz,FFgqt,38.53
AAfnw,BBkrs,CCkqy,DDbsz,EEmz,FFlmr,39.92
AAfnw,BBkrs,CCbt,DDmpy,EEmz,FFgqt,40.65
AAfnw,BBkrs,CCcy,DDhlt,EEmz,FFlmr,41.21
AAfnw,BBkrs,CCkqy,DDmx,EEmz,FFgqt,45.96
AApqr,BBcjx,CCbt,DDmx,EEmz,FFgqt,51.89
AApqr,BBcjx,CCcy,DDbkv,EEmz,FFlmr,51.18
AApqr,BBcjx,CCkqy,DDcwz,EEmz,FFgqt,53.95
AApqr,BBcjx,CCbt,DDhpt,EEmz,FFlmr,58.81
AApqr,BBcjx,CCcy,DDbmz,EEmz,FFgqt,66.7
AApqr,BBcjx,CCkqy,DDbsz,EEmz,FFlmr,66.3
AApqr,BBcjx,CCbt,DDmpy,EEmz,FFgqt,75.72
AApqr,BBcjx,CCcy,DDhlt,EEmz,FFlmr,78.5
AApqr,BBcjx,CCkqy,DDmx,EEmz,FFgqt,78.65
AAfnw,BBqz,CCbt,DDmx,EEmz,FFgqt,80.05
AAfnw,BBqz,CCcy,DDbkv,EEmz,FFlmr,78.63
AAfnw,BBqz,CCkqy,DDcwz,EEmz,FFgqt,78.99
AAfnw,BBqz,CCbt,DDhpt,EEmz,FFlmr,81.0
AAfnw,BBqz,CCcy,DDbmz,EEmz,FFgqt,87.59
AAfnw,BBqz,CCkqy,DDbsz,EEmz,FFlmr,96.03
AAfnw,BBqz,CCbt,DDmpy,EEmz,FFgqt,98.88
AAfnw,BBqz,CCcy,DDhlt,EEmz,FFlmr,99.21
AAfnw,BBqz,CCkqy,DDmx,EEmz,FFgqt,99.17
