AA,BB,CC,Value
AA,BB,CC,Value
AAdk,BBtw,CChv,0.57
AAdk,BBdn,CCrv,1.42
AAdk,BBnw,CCtv,2.85
AAdk,BBtw,CCrz,3.68
AAdk,BBdn,CCfh,3.34
AAdk,BBnw,CCdl,4.44
AAdk,BBtw,CCjz,6.47
AAdk,BBdn,CCcs,5.45
AAdk,BBnw,CChv,5.18
AAnt,BBtw,CChv,8.8
AAnt,BBdn,CCrv,9.05
AAnt,BBnw,CCtv,10.93
AAnt,BBtw,CCrz,13.86
AAnt,BBdn,CCfh,14.48
AAnt,BBnw,CCdl,14.76
AAnt,BBtw,CCjz,14.37
AAnt,BBdn,CCcs,19.07
AAnt,BBnw,CChv,19.98
AAst,BBtw,CChv,21.41
AAst,BBdn,CCrv,20.47
AAst,BBnw,CCtv,23.58
AAst,BBtw,CCrz,23.0
AAst,BBdn,CCfh,24.4
AAst,BBnw,CCdl,24.57
AAst,BBtw,CCjz,27.76
AAst,BBdn,CCcs,27.88
AAst,BBnw,CChv,24.72
