AA,BB,CC,Value
AA,BB,CC,Value
AAdk,BBtw,CChv,1.37
AAdk,BBdn,CCrv,3.77
AAdk,BBnw,CCtv,4.46
AAdk,BBtw,CCrz,6.06
AAdk,BBdn,CCfh,7.46
AAdk,BBnw,CCdl,8.7
AAdk,BBtw,CCjz,9.43
AAdk,BBdn,CCcs,9.78
AAdk,BBnw,CCcp,11.59
AAnt,BBtw,CChv,12.95
AAnt,BBdn,CCrv,11.34
AAnt,BBnw,CCtv,13.81
AAnt,BBtw,CCrz,10.5
AAnt,BBdn,CCfh,16.83
AAnt,BBnw,CCdl,17.34
AAnt,BBtw,CCjz,11.71
AAnt,BBdn,CCcs,19.94
AAnt,BBnw,CCcp,20.01
AAst,BBtw,CChv,21.39
AAst,BBdn,CCrv,22.44
AAst,BBnw,CCtv,23.8
AAst,BBtw,CCrz,20.79
AAst,BBdn,CCfh,25.18
AAst,BBnw,CCdl,26.27
AAst,BBtw,CCjz,26.78
AAst,BBdn,CCcs,25.5
AAst,BBnw,CCcp,7.79
