AA,BB,CC,DD,Value
AA,BB,CC,DD,Value
AAdk,BBtw,CChv,DDnt,0.74
AAdk,BBtw,CCst,DDnw,5.47
AAdk,BBtw,CChv,DDrz,9.18
AAdk,BBtw,CCst,DDcl,18.0
AAdk,BBtw,CChv,DDlp,18.25
AAdk,BBtw,CCst,DDnt,21.27
AAdn,BBrv,CChv,DDnt,22.19
AAdn,BBrv,CCst,DDnw,29.11
AAdn,BBrv,CChv,DDrz,29.23
AAdn,BBrv,CCst,DDcl,31.87
AAdn,BBrv,CChv,DDlp,36.37
AAdn,BBrv,CCst,DDnt,37.63
AAdk,BBmn,CChv,DDnt,37.64
AAdk,BBmn,CCst,DDnw,51.87
AAdk,BBmn,CChv,DDrz,55.39
AAdk,BBmn,CCst,DDcl,61.96
AAdk,BBmn,CChv,DDlp,62.7
AAdk,BBmn,CCst,DDnt,64.94
AAdn,BBpw,CChv,DDnt,71.29
AAdn,BBpw,CCst,DDnw,74.68
AAdn,BBpw,CChv,DDrz,74.63
AAdn,BBpw,CCst,DDcl,79.87
AAdn,BBpw,CChv,DDlp,82.46
AAdn,BBpw,CCst,DDnt,83.81
AAdk,BBdl,CChv,DDnt,88.91
AAdk,BBdl,CCst,DDnw,91.31
AAdk,BBdl,CChv,DDrz,93.85
AAdk,BBdl,CCst,DDcl,94.38
AAdk,BBdl,CChv,DDlp,94.2
AAdk,BBdl,CCst,DDnt,96.1
