AA,BB,CC,Value
AA,BB,CC,Value
AAdk,BBtw,CChv,0.82
AAdk,BBdn,CCrv,2.61
AAdk,BBnw,CCtv,4.8
AAdk,BBtw,CCrz,5.15
AAdk,BBdn,CCfh,9.14
AAdk,BBnw,CCdl,9.34
AAdk,BBtw,CCjz,11.91
AAdk,BBdn,CChv,11.4
AAdk,BBnw,CCrv,12.09
AAnt,BBtw,CChv,14.78
AAnt,BBdn,CCrv,15.81
AAnt,BBnw,CCtv,11.09
AAnt,BBtw,CCrz,10.97
AAnt,BBdn,CCfh,18.41
AAnt,BBnw,CCdl,16.47
AAnt,BBtw,CCjz,20.92
AAnt,BBdn,CChv,20.42
AAnt,BBnw,CCrv,20.87
AAst,BBtw,CChv,23.81
AAst,BBdn,CCrv,21.68
AAst,BBnw,CCtv,25.6
AAst,BBtw,CCrz,22.36
AAst,BBdn,CCfh,27.06
AAst,BBnw,CCdl,22.83
AAst,BBtw,CCjz,25.61
AAst,BBdn,CChv,26.51
AAst,BBnw,CCrv,23.74
