AA,BB,CC,DD,EE,Value
AA,BB,CC,DD,EE,Value
AAdk,BBtw,CChv,DDnt,EEdn,100.96
AAdk,BBtw,CChv,DDtv,EEmn,454.9
AAdk,BBtw,CChv,DDpw,EEfh,391.46
AAdk,BBtw,CChv,DDpq,EElp,295.81
AAdk,BBtw,CChv,DDcs,EEdn,396.11
AAdk,BBtw,CChv,DDnt,EEdn,109.47
AAdk,BBtw,CChv,DDtv,EEmn,433.24
AAdk,BBtw,CChv,DDpw,EEfh,210.14
AAdk,BBtw,CChv,DDpq,EElp,61.62
AAdk,BBtw,CChv,DDcs,EEdn,469.18
AAdk,BBtw,CChv,DDnt,EEdn,278.28
AAdk,BBtw,CChv,DDtv,EEmn,311.89
AAdk,BBtw,CChv,DDpw,EEfh,477.25
AAdk,BBtw,CChv,DDpq,EElp,286.16
AAdk,BBtw,CChv,DDcs,EEdn,415.36
